#{"t_start": 1572417112.9776013, "env_id": "PongNoFrameskip-v4"}
r,l,t
-14.0,2213,2222.594898
19.0,1707,4480.703682
20.0,1695,6712.815346
20.0,1667,8943.177582
21.0,1640,11168.224714
21.0,1630,13393.710176
21.0,1629,15621.425882
21.0,1630,17851.823686
21.0,1635,20077.810665
21.0,1636,22303.701874
21.0,1625,24520.950173
21.0,1634,26748.77917
21.0,1628,28979.324145
21.0,1634,31352.732862
21.0,1630,33733.545919
21.0,1634,36112.627786
21.0,1630,38498.290677
21.0,1630,40868.06492
21.0,1633,43261.790329
