#{"t_start": 1572417113.7358851, "env_id": "PongNoFrameskip-v4"}
r,l,t
-16.0,2035,2213.401461
20.0,1668,4477.731168
20.0,1698,6712.225283
20.0,1666,8942.341631
21.0,1639,11167.352482
21.0,1633,13393.138389
21.0,1630,15620.737731
21.0,1631,17851.138208
21.0,1635,20077.042223
21.0,1625,22302.168976
21.0,1628,24520.411628
21.0,1631,26747.758202
21.0,1628,28978.563699
21.0,1627,31351.406175
21.0,1625,33732.360917
21.0,1632,36111.648072
21.0,1625,38497.176923
21.0,1635,40867.693511
21.0,1635,43261.241689
