#{"t_start": 1572417113.3196278, "env_id": "PongNoFrameskip-v4"}
r,l,t
-16.0,2036,2213.899203
20.0,1720,4481.18811
20.0,1695,6712.451751
20.0,1677,8943.398578
21.0,1641,11167.976925
21.0,1630,13393.328943
21.0,1627,15620.958339
21.0,1630,17851.45496
21.0,1636,20077.531808
21.0,1625,22302.585053
21.0,1625,24520.593092
21.0,1635,26748.492132
20.0,1664,28980.425272
21.0,1635,31352.456361
21.0,1628,33733.039743
21.0,1635,36112.385686
21.0,1625,38497.573721
21.0,1627,40867.473429
21.0,1629,43261.136357
