#{"t_start": 1572417112.7822366, "env_id": "PongNoFrameskip-v4"}
r,l,t
-16.0,2037,2214.529054
20.0,1718,4481.56555
20.0,1700,6713.376922
20.0,1677,8943.922727
21.0,1635,11167.992123
20.0,1670,13396.208217
21.0,1633,15621.893442
21.0,1632,17852.170216
21.0,1630,20077.663543
21.0,1625,22303.127002
21.0,1634,24521.832419
21.0,1629,26748.56335
21.0,1631,28979.700931
21.0,1628,31352.462687
21.0,1626,33733.404628
21.0,1628,36112.179945
21.0,1634,38498.787274
21.0,1631,40868.333145
21.0,1625,43261.299973
