#{"t_start": 1572417113.395789, "env_id": "PongNoFrameskip-v4"}
r,l,t
-16.0,2042,2214.183961
20.0,1720,4481.099591
20.0,1711,6713.580867
20.0,1672,8943.035729
21.0,1636,11167.480841
21.0,1630,13393.236137
21.0,1629,15620.998336
21.0,1634,17851.69855
21.0,1628,20076.875335
21.0,1633,22303.137749
21.0,1625,24520.501011
21.0,1630,26748.044622
21.0,1635,28979.257743
21.0,1632,31352.147946
21.0,1636,33733.474707
21.0,1629,36111.642215
21.0,1632,38497.985692
21.0,1634,40867.972353
21.0,1633,43261.307024
