#{"t_start": 1572417113.7670896, "env_id": "PongNoFrameskip-v4"}
r,l,t
-17.0,2067,2215.338045
20.0,1720,4480.782015
20.0,1690,6711.622094
20.0,1720,8944.94027
21.0,1635,11167.017313
21.0,1639,13393.5876
21.0,1635,15621.059723
21.0,1630,17851.029352
21.0,1631,20076.777461
21.0,1626,22302.227515
21.0,1630,24520.592433
21.0,1626,26747.400501
20.0,1671,28980.27329
21.0,1633,31351.877344
21.0,1635,33733.038929
21.0,1630,36111.402194
21.0,1630,38497.505845
21.0,1633,40867.541336
21.0,1627,43260.506052
