#{"t_start": 1572417113.8577352, "env_id": "PongNoFrameskip-v4"}
r,l,t
-11.0,2660,2241.959319
20.0,1670,4477.795238
20.0,1709,6712.945762
20.0,1671,8942.507617
21.0,1640,11167.361317
20.0,1769,13399.78556
21.0,1631,15620.696505
21.0,1632,17851.121709
21.0,1629,20076.51046
21.0,1630,22302.407976
21.0,1629,24520.418824
21.0,1628,26747.444581
20.0,1656,28979.581846
21.0,1626,31351.225345
21.0,1635,33732.946037
21.0,1630,36111.306376
21.0,1626,38497.148815
21.0,1636,40867.675971
21.0,1635,43261.173997
