#{"t_start": 1572417113.2151682, "env_id": "PongNoFrameskip-v4"}
r,l,t
-17.0,2065,2215.763748
20.0,1670,4478.396815
20.0,1697,6712.685988
20.0,1750,8946.813077
21.0,1635,11167.550185
20.0,1665,13395.451422
21.0,1630,15621.233443
21.0,1635,17851.946528
21.0,1625,20076.824253
21.0,1632,22303.261852
21.0,1630,24521.104634
21.0,1631,26748.28729
21.0,1626,28978.929083
21.0,1631,31352.275578
21.0,1636,33733.631865
21.0,1630,36111.932358
21.0,1629,38497.958233
21.0,1629,40867.731631
21.0,1629,43261.235098
