#{"t_start": 1572298049.117771, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,1016,292.20422
-19.0,1929,624.774361
-13.0,2713,1017.191394
-4.0,3343,1463.762593
-14.0,2364,1859.968893
5.0,2992,2347.044554
14.0,2108,2701.080634
19.0,1965,3046.25556
20.0,1908,3394.783494
21.0,1674,3731.047398
15.0,2276,4100.070426
21.0,1669,4413.27485
21.0,1726,4747.933237
20.0,1758,5093.004274
19.0,1801,5443.585454
21.0,2249,5807.55247
21.0,1671,6121.775892
19.0,2181,6491.277912
21.0,2253,6841.772835
21.0,1732,7160.579062
21.0,1675,7502.217681
21.0,2254,7873.977715
21.0,2252,8216.510683
21.0,1668,8531.661279
21.0,1669,8880.881265
21.0,2253,9247.870639
21.0,1726,9563.565548
21.0,1669,9913.597335
21.0,1728,10259.945293
20.0,2244,10632.666654
21.0,2248,10975.867737
21.0,1732,11297.307095
21.0,2251,11666.549728
20.0,1715,11983.276531
21.0,1673,12326.634965
21.0,1669,12669.540192
21.0,1672,13012.216504
21.0,1668,13355.063592
21.0,1671,13699.975062
