fps,serial_timesteps,explained_variance,value_loss,approxkl,policy_loss,policy_entropy,time_elapsed,clipfrac,total_timesteps,n_updates,ep_len_mean,ep_reward_mean
972,115840,0.6256367862224579,0.029924087,0.0018908334,-0.005336646,1.3167781,1074.4469945430756,0.13891602,926720,905,2401.12,-9.39
967,115968,0.6620809733867645,0.030915152,0.0018992113,-0.0059054764,1.2791005,1075.5015232563019,0.15356445,927744,906,2406.02,-9.37
832,116096,0.6052373051643372,0.019030496,0.0015763803,-0.005477966,1.3491081,1076.5621147155762,0.123535156,928768,907,2404.09,-9.43
924,116224,0.6143203973770142,0.027074087,0.002159575,-0.004846872,1.3185908,1077.7947616577148,0.18066406,929792,908,2404.09,-9.43
970,116352,0.6594492495059967,0.029361792,0.0015284175,-0.0047867936,1.2990769,1078.903903722763,0.12036133,930816,909,2407.92,-9.43
1003,116480,0.6465776562690735,0.03000839,0.001302977,-0.0063756886,1.284918,1079.9619987010956,0.10107422,931840,910,2407.92,-9.43
954,116608,0.6266698241233826,0.027347574,0.002471924,-0.007467823,1.2815773,1080.9838349819183,0.19458008,932864,911,2411.78,-9.39
1013,116736,0.535352885723114,0.036867287,0.0017567895,-0.0045266026,1.2159164,1082.0586264133453,0.14770508,933888,912,2410.86,-9.39
1088,116864,0.6944864094257355,0.023693474,0.001898183,-0.003315866,1.264389,1083.0708267688751,0.1303711,934912,913,2410.86,-9.39
1016,116992,0.6493068337440491,0.027136082,0.0021310195,-0.004663933,1.2617028,1084.0134229660034,0.19799805,935936,914,2410.86,-9.39
966,117120,0.6076622307300568,0.032410715,0.0018877616,-0.0047428915,1.2655292,1085.0220313072205,0.11425781,936960,915,2410.86,-9.39
