#{"t_start": 1572298048.6066895, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,779,281.340613
-13.0,2293,642.682184
-20.0,1639,964.090388
1.0,3961,1494.826726
2.0,4643,1970.791764
10.0,2715,2334.180211
18.0,1933,2693.550906
18.0,1921,3044.621463
20.0,1716,3385.861345
21.0,1671,3731.403184
20.0,1782,4076.028519
21.0,1669,4413.770783
20.0,1716,4747.987296
19.0,2172,5113.469126
20.0,2192,5463.900114
21.0,2249,5808.058116
21.0,1668,6122.027478
17.0,2035,6484.504203
21.0,1729,6816.141209
21.0,2249,7186.316537
21.0,2040,7519.415363
21.0,1670,7843.888072
21.0,1672,8187.334186
20.0,2262,8561.969908
21.0,1706,8883.015055
21.0,2250,9248.218556
21.0,1729,9564.267213
21.0,1668,9914.032617
20.0,1746,10261.286967
21.0,1729,10607.918137
21.0,1672,10948.094678
20.0,1986,11309.395807
21.0,1673,11638.053996
21.0,2251,12010.131934
21.0,1668,12326.883865
21.0,1667,12669.8905
21.0,2248,13041.576237
21.0,1668,13355.563213
21.0,1730,13703.03832
353.157389
-21.0,1091,361.314973
-20.0,899,368.497416
-21.0,1038,376.303534
-21.0,777,382.521574
-20.0,1149,390.887903
-20.0,945,397.931805
-21.0,1102,406.430435
-18.0,1154,415.282058
-18.0,1371,425.482105
-20.0,997,433.344203
-17.0,1306,443.282882
-16.0,1630,455.627398
-20.0,1421,466.325328
-17.0,1674,478.408943
-16.0,1962,493.074578
-15.0,2147,508.90451
-19.0,2233,525.426792
-15.0,2469,662.277728
-19.0,1735,675.569667
-21.0,1713,688.225055
-10.0,2681,708.180725
-15.0,2708,728.202351
-20.0,1888,742.095542
-12.0,3406,766.410329
-12.0,2825,787.507268
-18.0,2082,803.278359
-18.0,1958,817.836063
-16.0,2156,833.974381
-18.0,1717,846.747648
-19.0,1672,859.303096
-11.0,2510,877.942398
-19.0,1692,1078.771889
-18.0,1982,1093.21418
-15.0,1961,1107.720141
-6.0,3105,1130.226954
-4.0,3458,1155.402612
-1.0,3906,1184.184849
-4.0,2827,1204.928547
-16.0,1852,1218.957006
-16.0,2020,1234.694257
-1.0,3801,1262.367584
6.0,3991,1291.366895
-16.0,2346,1519.145341
2.0,3893,1547.356395
-18.0,1576,1559.134698
-13.0,2054,1574.206844
-4.0,3734,1601.540003
-10.0,3206,1624.952548
-12.0,2376,1642.591256
7.0,4327,1674.737724
-14.0,2627,1693.865972
3.0,4771,1729.221247
3.0,4404,1987.83943
9.0,3600,2014.326594
-17.0,1854,2028.522445
9.0,3524,2054.150819
