#{"t_start": 1572298049.2060227, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,906,287.092261
-19.0,2024,629.772476
-6.0,3389,1049.989753
-11.0,2903,1442.4157
-15.0,2138,1848.998437
-2.0,2887,2341.720679
21.0,1675,2679.474404
17.0,2031,3049.58752
21.0,1670,3383.224368
21.0,1670,3730.717134
21.0,1727,4072.61359
17.0,2011,4430.953302
21.0,1670,4744.870997
19.0,1929,5101.132318
20.0,1711,5438.521942
21.0,1670,5779.730759
21.0,1668,6121.464828
19.0,1775,6470.739776
21.0,1703,6814.121986
21.0,2252,7185.912591
20.0,1767,7506.076997
21.0,1703,7844.8176
21.0,2254,8216.534827
21.0,1729,8534.399656
21.0,2250,8908.705123
21.0,1675,9218.680002
21.0,1673,9560.868427
21.0,2249,9941.608369
21.0,1668,10256.860975
21.0,1668,10604.149094
21.0,1673,10947.587947
21.0,1731,11297.160164
21.0,2253,11666.624508
21.0,1671,11981.321938
21.0,1731,12329.464237
21.0,1670,12669.501734
21.0,2253,13041.343429
21.0,1729,13358.125782
21.0,1671,13699.9084
