#{"t_start": 1572298049.2463837, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,778,280.655122
-10.0,2339,644.062211
-6.0,3169,1039.445117
-8.0,3256,1459.418371
4.0,3876,1932.812418
-10.0,2314,2314.610749
11.0,2327,2711.099256
18.0,2068,3051.511075
18.0,1915,3394.990833
20.0,1755,3735.265245
19.0,1799,4076.267553
20.0,1753,4417.621638
21.0,1706,4746.810785
18.0,1974,5103.073889
20.0,1720,5438.966029
21.0,1730,5782.813912
21.0,1673,6121.777831
20.0,1800,6472.028332
21.0,1729,6815.512044
21.0,1709,7159.331117
21.0,1729,7504.528909
21.0,1671,7843.301646
21.0,1675,8186.926465
20.0,1780,8536.974206
18.0,1903,8891.547939
21.0,1674,9218.559779
19.0,1830,9568.639376
21.0,1729,9916.692904
19.0,2334,10289.999151
21.0,1667,10604.027466
21.0,1671,10947.404337
21.0,1673,11293.900668
21.0,1729,11640.122679
21.0,1674,11981.535128
20.0,2168,12351.053289
21.0,1668,12669.361407
21.0,1674,13012.268689
21.0,2251,13384.337884
21.0,1669,13699.74323
