#{"t_start": 1572298049.2252796, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,1049,293.660711
-11.0,2111,634.00078
-19.0,2019,982.699062
7.0,3295,1461.334431
-6.0,3760,1927.013737
-8.0,3088,2351.424527
17.0,1888,2690.99994
20.0,1765,3036.238455
21.0,1673,3383.361815
21.0,1726,3733.505409
15.0,2092,4090.436874
20.0,1813,4420.933194
21.0,1707,4746.893967
21.0,1706,5090.283982
20.0,1796,5443.185764
21.0,2252,5807.661791
21.0,1671,6121.667055
18.0,1889,6476.231559
20.0,1842,6821.175516
21.0,1671,7157.429138
21.0,2252,7529.439623
21.0,1703,7844.771987
21.0,1671,8186.653596
19.0,1910,8543.705444
21.0,1667,8880.665826
21.0,1731,9221.734064
21.0,1670,9560.670633
21.0,1667,9913.359826
21.0,1668,10256.784735
21.0,1671,10604.335181
21.0,1731,10950.550492
21.0,1670,11293.723253
21.0,1727,11639.993787
21.0,2254,12009.709033
21.0,2251,12355.461903
20.0,1903,12680.800278
21.0,1673,13012.197562
21.0,1667,13354.855237
21.0,2255,13727.495673
808
-21.0,966,354.29159
-21.0,1002,361.673709
-20.0,839,368.197402
-20.0,1013,375.849976
-20.0,1044,384.237186
-18.0,1051,391.880143
-20.0,835,398.109044
-20.0,1137,406.813416
-16.0,1488,418.356268
-19.0,1425,429.109892
-19.0,1363,439.498081
-18.0,1333,449.814249
-19.0,1527,461.307548
-19.0,1610,472.967061
-16.0,2133,488.858584
-16.0,1983,503.225056
-18.0,1669,515.728829
-16.0,1838,529.472298
-13.0,2419,665.966067
-14.0,2389,683.671889
-21.0,1463,694.921397
-20.0,1833,708.485144
-14.0,2239,725.059529
-15.0,2644,744.460369
-12.0,2763,764.199037
-17.0,1903,778.074282
-12.0,2774,799.029109
-13.0,2640,818.778608
-6.0,2798,839.80178
-4.0,3030,862.441523
-20.0,1698,874.892615
-14.0,1901,1077.393296
-16.0,2315,1094.367727
-18.0,2010,1109.153459
-6.0,2975,1130.768981
-4.0,3173,1153.843727
-15.0,1896,1168.093778
-18.0,1703,1180.24591
-17.0,1897,1194.479912
1.0,3701,1222.094391
-2.0,3542,1248.980327
-16.0,2039,1263.697061
-2.0,4062,1292.81989
3.0,3630,1530.080043
-15.0,2265,1546.349907
4.0,3486,1572.224047
-17.0,2306,1588.934328
2.0,4185,1619.812868
4.0,3887,1648.645549
3.0,4298,1680.104493
3.0,4241,1711.731589
-16.0,2758,1731.968328
-11.0,2971,1979.984032
2.0,4459,2012.892726
-13.0,3117,2036.074839
-12.0,2873,2057.288696
-12.0,3059,2080.159474
-18.0,1912,2094.686146
2.0,3904,2123.654054
7.0,3255,2147.279716
-5.0,3087,2171.059093
6.0,3032,2193.134431
9.0,3047,2382.529117
2.0,3261,2405.688884
11.0,2473,2424.226057
16.0,2086,2439.906563
18.0,1993,2454.455758
13.0,2445,2472.70867
14.0,2095,2488.19839
10.0,2618,2507.341165
21.0,1674,2520.289701
12.0,2533,2538.999476
17.0,1945,2553.212986
13.0,2268,2570.550735
15.0,2027,2585.171647
18.0,1910,2598.823484
16.0,1967,2729.863845
17.0,1954,2743.865914
20.0,1764,2757.177675
17.0,2043,2772.481868
15.0,2231,2789.249004
17.0,2172,2806.106637
16.0,2142,2821.952502
17.0,1934,2835.989806
20.0,1733,2849.348576
18.0,2008,2864.373958
17.0,1911,2878.85723
16.0,2089,2894.267713
17.0,2227,2911.113751
19.0,2065,2926.278928
21.0,1670,2938.849499
20.0,1826,2951.968833
21.0,1832,3082.311116
19.0,1739,3095.237122
19.0,1916,3109.288292
17.0,2080,3124.857787
20.0,1753,3137.859794
13.0,2221,3154.186932
18.0,2043,3169.628624
19.0,1769,3182.781401
19.0,1829,3196.358409
15.0,2027,3211.305334
16.0,1917,3225.37415
20.0,1763,3238.17058
21.0,1785,3251.801343
18.0,1996,3266.650856
21.0,1671,3279.066352
21.0,1849,3292.165942
5.0,2666,3428.228595
20.0,2241,3444.685004
16.0,2159,3460.744744
18.0,1992,3475.308443
21.0,1671,3487.584293
21.0,1707,3499.44647
20.0,1744,3511.926785
16.0,2409,3529.280789
21.0,1669,3541.526872
21.0,1669,3553.955336
18.0,2080,3569.123087
14.0,2411,3587.122667
20.0,1752,3600.174747
18.0,2080,3615.967601
21.0,1732,3628.910988
21.0,1708,3641.418662
20.0,1761,3761.361253
20.0,1716,3773.946394
19.0,1831,3786.952745
18.0,2135,3802.436122
21.0,1670,3814.814608
15.0,1992,3829.435403
18.0,1802,3842.380487
20.0,1738,3854.996125
20.0,1784,3867.985614
18.0,1898,3881.652732
21.0,1672,3893.611624
18.0,2183,3909.898071
19.0,1882,3924.361057
18.0,1931,3938.538171
20.0,1823,3952.170011
21.0,1673,3964.819579
21.0,1669,3977.199281
18.0,2290,4108.765928
21.0,1708,4121.614867
17.0,1969,4136.717919
21.0,1674,4148.836705
15.0,2009,4163.341712
21.0,1727,4175.556433
20.0,1769,4188.449145
21.0,1670,4200.898798
20.0,2104,4216.743127
17.0,1926,4230.928462
20.0,1828,4243.763184
21.0,1669,4255.814816
19.0,2007,4270.611737
17.0,2008,4285.098107
21.0,1726,4298.2564
21.0,1729,4311.123995
21.0,1730,4323.770447
20.0,1786,4437.17909
21.0,1708,4449.784419
20.0,1929,4464.112491
20.0,2262,4481.128822
21.0,1703,4493.40955
21.0,1706,4505.751903
20.0,2056,4520.883309
21.0,1709,4533.367207
21.0,1732,4545.520474
21.0,1673,4557.524225
17.0,2494,4576.23823
15.0,2273,4592.759815
20.0,1774,4605.958751
21.0,1905,4620.200753
21.0,1729,4632.999266
21.0,1668,4645.296465
20.0,2070,4660.220922
21.0,1732,4786.680524
20.0,1827,4800.549595
19.0,1859,4814.618077
19.0,1858,4828.436912
18.0,2044,4843.663423
21.0,2251,4860.566148
21.0,1731,4873.808467
19.0,2066,4889.176929
21.0,1673,4901.781052
16.0,2023,4916.928832
21.0,1672,4929.498533
21.0,1671,4941.795968
20.0,1767,4954.567932
19.0,2283,4970.958269
20.0,1758,4983.995269
21.0,1730,4996.657826
21.0,1709,5009.28019
20.0,1738,5139.077388
21.0,1731,5152.324194
20.0,1861,5165.863084
21.0,1671,5178.621355
20.0,1754,5191.473159
21.0,1703,5204.166701
20.0,2043,5219.215857
20.0,1825,5232.504166
21.0,1729,5245.322384
21.0,1732,5258.190495
21.0,1705,5270.944049
21.0,1672,5283.143983
18.0,2053,5298.226386
21.0,1673,5310.94387
16.0,2233,5326.715308
21.0,1669,5339.007632
20.0,2205,5354.610774
21.0,1709,5476.169964
21.0,1707,5488.751761
21.0,1675,5501.449055
21.0,2253,5517.886981
21.0,1673,5530.530487
20.0,1791,5544.120813
21.0,1703,5556.437946
21.0,1670,5568.927418
21.0,1670,5581.989382
19.0,1773,5595.361665
20.0,1903,5610.149132
21.0,1705,5622.69996
21.0,1674,5635.15471
21.0,1727,5648.608348
21.0,1668,5661.333692
21.0,1728,5673.995721
21.0,1674,5686.392938
21.0,1668,5698.453205
21.0,2251,5821.361812
21.0,1731,5834.032773
20.0,1795,5847.210035
21.0,1668,5859.104586
21.0,2254,5874.539022
21.0,1673,5886.492614
20.0,2115,5901.865916
21.0,2254,5918.71066
17.0,1936,5933.082788
21.0,1674,5945.425178
21.0,1703,5957.66326
21.0,2251,5974.155915
21.0,1727,5987.197226
20.0,1807,6000.560616
21.0,1668,6013.302048
20.0,1908,6027.726164
20.0,2115,6156.712792
20.0,1898,6170.425308
20.0,1783,6183.58531
21.0,1792,6196.503417
18.0,1912,6210.599083
20.0,1786,6223.606866
21.0,1671,6235.434334
20.0,1954,6249.525405
19.0,1857,6262.885387
21.0,1672,6275.161258
21.0,1729,6287.79276
21.0,1730,6300.899925
21.0,1672,6313.699171
20.0,1774,6327.022247
21.0,1731,6340.213921
21.0,1706,6352.742837
21.0,2249,6369.643405
20.0,1802,6383.448969
21.0,1673,6507.5557
19.0,1793,6520.912771
21.0,1771,6533.684586
20.0,1782,6546.501269
21.0,1726,6559.401431
20.0,1860,6573.043991
20.0,1775,6586.223832
20.0,1900,6599.986853
21.0,1705,6613.026376
19.0,1908,6627.286561
21.0,1727,6639.933351
20.0,1744,6652.840381
21.0,1670,6665.375617
20.0,2153,6681.165651
21.0,1672,6694.101375
21.0,1728,6706.612264
21.0,1672,6719.67795
21.0,1730,6847.749274
21.0,1675,6859.550805
21.0,1704,6872.065526
21.0,2249,6888.896846
21.0,1729,6901.533276
21.0,1709,6914.150342
21.0,1726,6926.788395
21.0,1675,6938.866352
21.0,1703,6950.99572
21.0,1703,6963.573984
21.0,1706,6976.123019
20.0,1723,6988.899253
21.0,1705,7001.323603
21.0,1674,7013.934502
21.0,1669,7026.15004
21.0,1674,7038.62096
19.0,2181,7054.586147
21.0,1726,7067.192057
21.0,2253,7201.905037
21.0,1709,7214.554471
21.0,1670,7226.724736
21.0,1672,7239.206001
20.0,1797,7252.1284
21.0,1708,7264.849285
21.0,1709,7277.431355
21.0,2253,7293.817516
21.0,1671,7306.256179
20.0,2012,7320.943014
20.0,1982,7334.918032
21.0,1726,7346.797491
18.0,1896,7360.226145
21.0,1674,7372.342283
21.0,1668,7384.433407
21.0,1704,7396.403862
21.0,1672,7408.800224
21.0,1672,7420.977149
20.0,2332,7549.15626
19.0,1943,7563.74882
20.0,2248,7580.035074
20.0,1780,7593.709823
18.0,2067,7609.033651
21.0,1731,7621.872685
21.0,1703,7634.3418
21.0,1732,7647.411685
21.0,1669,7659.715733
21.0,1732,7672.146302
21.0,1673,7684.328765
21.0,1706,7696.869024
21.0,1730,7709.714715
21.0,1673,7722.215374
21.0,1669,7734.170036
21.0,1732,7747.054787
21.0,2251,7763.286674
21.0,2252,7892.610787
21.0,2248,7909.228017
21.0,2249,7925.847188
21.0,1670,7937.928575
21.0,1741,7950.709936
21.0,1709,7963.006937
