#{"t_start": 1572298048.5526, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,929,288.790405
-19.0,1397,599.839712
-20.0,1729,969.057672
-16.0,1923,1395.524538
-15.0,2766,1879.235467
5.0,3262,2360.987156
21.0,1672,2679.934019
21.0,1674,3032.515405
19.0,1896,3394.718378
21.0,1668,3731.231043
20.0,1767,4075.39874
20.0,1875,4424.67878
21.0,1671,4745.593537
20.0,1758,5093.561315
19.0,1970,5452.756103
21.0,1728,5783.315877
21.0,1703,6123.77204
21.0,1731,6469.25317
21.0,1731,6816.29408
21.0,1709,7160.039886
16.0,2191,7527.052261
21.0,1671,7843.987503
21.0,1672,8187.421169
20.0,2014,8549.5932
21.0,2249,8909.275311
21.0,1728,9222.229614
18.0,2464,9600.493096
21.0,1730,9917.44992
21.0,1669,10257.583891
21.0,1671,10605.018603
21.0,1732,10951.319319
21.0,1732,11297.858369
20.0,2009,11655.174031
21.0,1728,11984.414716
21.0,1668,12326.948037
21.0,2251,12698.82802
21.0,1667,13012.433335
21.0,1675,13356.163147
21.0,1727,13702.88229
