#{"t_start": 1572298048.6736162, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,854,284.725263
-20.0,1565,607.935852
-8.0,3474,1054.353215
-12.0,2551,1425.606011
-1.0,4366,1956.808237
6.0,2951,2345.39554
17.0,1945,2694.18374
20.0,1767,3036.879038
21.0,1671,3383.800925
21.0,1729,3734.194468
20.0,1711,4072.46517
20.0,1749,4417.9479
19.0,1938,4759.044189
20.0,1745,5092.982206
20.0,1805,5444.215036
21.0,1670,5780.243289
21.0,1675,6122.449874
21.0,1730,6469.068424
21.0,2252,6842.158103
21.0,2134,7180.600941
21.0,2249,7529.812385
21.0,1671,7843.873685
21.0,1704,8188.739031
21.0,1729,8534.911932
21.0,2253,8909.378686
21.0,1668,9218.766794
21.0,1728,9564.136329
21.0,2254,9942.404787
21.0,1729,10260.450617
21.0,2251,10633.423834
21.0,1671,10947.932429
21.0,1728,11297.463478
21.0,2248,11666.812865
21.0,1729,11984.355599
21.0,2250,12355.918407
21.0,2250,12698.616493
21.0,1673,13012.751904
21.0,1728,13358.596814
21.0,1732,13703.093445
26,354.536405
-20.0,1032,362.177994
-21.0,1139,371.213554
-19.0,1040,379.137496
-19.0,1089,387.449951
-20.0,1034,394.847244
-20.0,1094,403.554592
-18.0,1041,411.405631
-19.0,1091,419.795868
-18.0,1317,429.73921
-19.0,1234,439.145551
-20.0,1341,449.558851
-17.0,1625,461.702642
-19.0,1872,475.367953
-21.0,1376,485.503968
-17.0,1735,498.265666
-17.0,1710,511.176661
-19.0,2096,526.554739
-16.0,2286,661.953276
-18.0,1952,676.913496
-18.0,2127,692.467818
-14.0,2987,714.866884
-11.0,2956,736.675979
-7.0,3614,762.58093
-13.0,2534,781.406178
-13.0,3179,805.408128
-20.0,1688,817.862537
-11.0,2405,835.898157
-20.0,1499,847.022288
-14.0,2490,865.89082
-21.0,1365,875.574622
-15.0,2136,1079.878596
-8.0,2883,1100.948924
-3.0,3228,1124.658001
-5.0,2815,1145.074753
-6.0,2983,1167.111617
