#{"t_start": 1572298049.4018126, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,818,282.277849
-16.0,2391,646.499357
-21.0,1975,980.712506
-2.0,3591,1475.690116
-16.0,2249,1854.226001
9.0,2536,2325.107217
13.0,2238,2706.543722
20.0,1816,3038.732362
16.0,2269,3412.77809
16.0,2031,3748.507198
21.0,1772,4074.800271
20.0,1748,4417.164891
19.0,1843,4753.643538
18.0,2017,5105.037358
19.0,1774,5441.870157
21.0,1728,5782.483851
19.0,2234,6150.1231
21.0,1729,6468.286132
21.0,1705,6814.025437
17.0,2255,7185.905291
21.0,1672,7501.793536
21.0,1669,7843.03782
21.0,1707,8188.158503
21.0,2255,8560.864604
20.0,2116,8902.190117
21.0,2248,9247.306743
21.0,2249,9588.451329
20.0,1793,9919.634862
18.0,1936,10270.288183
21.0,1673,10604.294421
21.0,2248,10975.600646
21.0,2251,11321.996274
21.0,1669,11637.028619
21.0,1726,11983.455906
21.0,1668,12326.112305
21.0,2255,12698.208499
21.0,2252,13041.075272
21.0,1669,13354.874015
21.0,2250,13726.988743
