#{"t_start": 1572312013.4473135, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,1102,294.612606
-19.0,1520,610.268127
-20.0,2832,1001.983884
-11.0,3425,1414.996186
-6.0,3485,1842.614845
14.0,2159,2253.910963
18.0,1910,2637.492076
21.0,2052,3039.920572
19.0,1648,3397.641089
15.0,2574,3830.23066
20.0,1682,4197.293155
20.0,1562,4586.697261
16.0,2657,5030.161273
16.0,2044,5408.754191
20.0,2132,5785.57307
19.0,1850,6154.380933
16.0,2017,6548.700715
16.0,2707,6961.745524
20.0,1805,7295.002081
21.0,2091,7676.294309
20.0,1805,8017.97546
17.0,2107,8412.193803
10.0,3703,8849.162342
21.0,2094,9180.931612
21.0,2053,9515.671245
20.0,1806,9874.076736
17.0,2322,10234.639821
19.0,2066,10565.594609
16.0,3987,11014.419624
21.0,2054,11341.943819
19.0,1902,11708.001084
21.0,2052,12131.016727
18.0,2549,12548.062607
21.0,2049,12905.870452
21.0,2859,13318.213492
21.0,2055,13660.868674
21.0,2051,14038.667637
20.0,2264,14419.777021
21.0,2635,14807.203996
