fps,serial_timesteps,n_updates,value_loss,policy_loss,explained_variance,policy_entropy,clipfrac,total_timesteps,time_elapsed,approxkl,ep_len_mean,ep_reward_mean
883,153984,1203,0.03085688,-0.002747087,0.7045104503631592,1.2318469,0.08642578,1231872,1330.2719678878784,0.0011766746,2662.83,-5.88
975,154112,1204,0.026133863,-0.003926348,0.7846724390983582,1.2727923,0.16845703,1232896,1331.433082818985,0.0022016785,2653.18,-5.29
994,154240,1205,0.024092799,-0.005377387,0.8172850608825684,1.21686,0.14794922,1233920,1332.486184835434,0.001621451,2653.18,-5.29
1056,154368,1206,0.020442316,-0.004795673,0.8198618441820145,1.2659163,0.18823242,1234944,1333.517722606659,0.001896903,2653.18,-5.29
1146,154496,1207,0.02319807,-0.0036747444,0.8189344704151154,1.2721449,0.12646484,1235968,1334.4885807037354,0.0015760878,2653.18,-5.29
1052,154624,1208,0.028753512,-0.004154482,0.7855889201164246,1.2698113,0.11791992,1236992,1335.383150100708,0.001376834,2653.18,-5.29
1053,154752,1209,0.028798362,-0.0033125414,0.7783663123846054,1.2419015,0.14428711,1238016,1336.3579609394073,0.0019530709,2653.18,-5.29
991,154880,1210,0.031314403,-0.0037268717,0.7687780410051346,1.2786225,0.119140625,1239040,1337.3319609165192,0.0012746097,2644.33,-4.97
1111,155008,1211,0.041801535,-0.003892029,0.6643030345439911,1.2330325,0.10205078,1240064,1338.3670191764832,0.0011891492,2636.32,-4.74
1086,155136,1212,0.044777088,-0.004924104,0.7070869207382202,1.2668189,0.12915039,1241088,1339.2904527187347,0.0013547647,2639.14,-4.6
1114,155264,1213,0.020934446,-0.0061374316,0.8314471989870071,1.2867572,0.19238281,1242112,1340.2341623306274,0.0018981168,2639.14,-4.6
1121,155392,1214,0.02894451,-0.004455393,0.8172485679388046,1.2508942,0.14111328,1243136,1341.1548569202423,0.0016246247,2639.14,-4.6
1061,155520,1215,0.030827206,-0.0038850748,0.7851357758045197,1.2513573,0.14086914,1244160,1342.070496559143,0.0015940838,2631.23,-4.29
1115,155648,1216,0.026789296,-0.005086461,0.7737524956464767,1.2353991,0.13208008,1245184,1343.0373320579529,0.001532999,2619.7,-4.09
1171,155776,1217,0.038684666,-0.0032932577,0.7013803422451019,1.2209703,0.16113281,1246208,1343.9566671848297,0.0017825059,2619.7,-4.09
1069,155904,1218,0.027740592,-0.0038500773,0.8036603182554245,1.2134249,0.17578125,1247232,1344.832530260086,0.0018349899,2619.7,-4.09
1145,156032,1219,0.025308663,-0.0061348765,0.8122710138559341,1.2381426,0.18041992,1248256,1345.792022228241,0.0017837071,2619.7,-4.09
1176,156160,1220,0.0333747,-0.0047652503,0.7529155164957047,1.2242609,0.12597656,1249280,1346.6882674694061,0.0013710057,2619.7,-4.09
1136,156288,1221,0.0396514,-0.0030531692,0.6438900530338287,1.2432383,0.140625,1250304,1347.5608217716217,0.0016807055,2619.7,-4.09
1113,156416,1222,0.03392426,-0.0054303077,0.7268241345882416,1.1841028,0.18823242,1251328,1348.4639489650726,0.0025781747,2610.98,-4.04
1161,156544,1223,0.0360643,-0.0027874876,0.737242192029953,1.214874,0.23291016,1252352,1349.3852953910828,0.0026959195,2610.98,-4.04
1141,156672,1224,0.023844449,-0.0029894193,0.8325494527816772,1.2813736,0.13916016,1253376,1350.268381357193,0.0016413782,2610.98,-4.04
1029,156800,1225,0.031111242,-0.004251143,0.7351051270961761,1.2408248,0.17578125,1254400,1351.167952299118,0.0020176996,2611.79,-3.9
1104,156928,1226,0.028243903,-0.004134997,0.7852231413125992,1.2275763,0.18457031,1255424,1390.8946838378906,0.0021455088,2619.51,-3.7
1157,157056,1227,0.024144921,-0.005408836,0.8180209994316101,1.2601787,0.1550293,1256448,1391.824425458908,0.0019158989,2619.51,-3.7
1135,157184,1228,0.032278117,-0.004174092,0.653916984796524,1.2482595,0.10253906,1257472,1392.7103915214539,0.0011496638,2607.84,-3.54
1025,157312,1229,0.020267775,-0.006026627,0.7995829284191132,1.2874238,0.15576172,1258496,1393.614259004593,0.0017880461,2607.84,-3.54
1060,157440,1230,0.024460798,-0.0060477303,0.8059804141521454,1.2862071,0.19165039,1259520,1394.6148467063904,0.0025417097,2603.43,-3.37
1177,157568,1231,0.019885842,-0.005006506,0.811892956495285,1.3139409,0.115722656,1260544,1395.5828835964203,0.0012670583,2603.43,-3.37
1108,157696,1232,0.029407445,-0.0049837315,0.7203942537307739,1.299208,0.13964844,1261568,1396.4543273448944,0.0016719117,2601.83,-3.35
1026,157824,1233,0.028727667,-0.003685437,0.7500744313001633,1.2879353,0.15673828,1262592,1397.3804016113281,0.0018731301,2601.83,-3.35
976,157952,1234,0.02387667,-0.006263786,0.8235641270875931,1.2786934,0.17480469,1263616,1398.3805055618286,0.0017236385,2601.83,-3.35
915,158080,1235,0.022595571,-0.004720293,0.7970154285430908,1.3026409,0.119628906,1264640,1399.4311950206757,0.0015824396,2592.22,-3.28
853,158208,1236,0.025661316,-0.003520295,0.737088531255722,1.3203851,0.17285156,1265664,1400.5518753528595,0.001902584,2592.22,-3.28
1104,158336,1237,0.025615891,-0.004533747,0.7570254355669022,1.3143513,0.16015625,1266688,1401.7534487247467,0.0017951688,2592.22,-3.28
1044,158464,1238,0.02056654,-0.005727444,0.8428938686847687,1.3102195,0.16357422,1267712,1402.6827144622803,0.003256714,2595.86,-3.13
1034,158592,1239,0.02941146,-0.0049871337,0.6804136335849762,1.2936857,0.18310547,1268736,1403.6649215221405,0.002267451,2595.86,-3.13
1136,158720,1240,0.025548665,-0.0049641496,0.7310613393783569,1.3343377,0.17041016,1269760,1404.6573133468628,0.0017629992,2595.86,-3.13
1001,158848,1241,0.028162275,-0.0036871994,0.7268607914447784,1.3230062,0.19360352,1270784,1405.560350894928,0.0020324963,2592.18,-2.87
1161,158976,1242,0.030974898,-0.0045881574,0.7079741954803467,1.3367798,0.12768555,1271808,1406.5854661464691,0.001329147,2592.18,-2.87
980,159104,1243,0.027872575,-0.003672123,0.7701733708381653,1.3261136,0.14477539,1272832,1407.4681601524353,0.001358127,2590.82,-2.62
963,159232,1244,0.028328603,-0.0039148824,0.751237154006958,1.2942096,0.20288086,1273856,1408.5146741867065,0.0023570622,2580.57,-2.04
1069,159360,1245,0.029132785,-0.0048792996,0.7312333285808563,1.2968304,0.1538086,1274880,1409.579315662384,0.0018051623,2580.57,-2.04
950,159488,1246,0.030030059,-0.0044567203,0.7865888923406601,1.2860682,0.13085938,1275904,1410.5395622253418,0.0015528155,2580.57,-2.04
1051,159616,1247,0.031160261,-0.0052248267,0.747423529624939,1.3115396,0.17822266,1276928,1411.6189231872559,0.0021507966,2578.75,-1.88
1064,159744,1248,0.02568451,-0.0034346927,0.7826490551233292,1.2476039,0.14282227,1277952,1412.594482421875,0.0016751777,2578.75,-1.88
1103,159872,1249,0.036522932,-0.0006542332,0.7267113924026489,1.3144902,0.1862793,1278976,1413.5580141544342,0.0021825316,2564.88,-1.64
1024,160000,1250,0.035639685,-0.0040647998,0.7054818272590637,1.3194965,0.12719727,1280000,1414.4877457618713,0.0013250024,2564.88,-1.64
1136,160128,1251,0.025871798,-0.005459658,0.793062761425972,1.2606491,0.14794922,1281024,1415.488515138626,0.0016646299,2564.88,-1.64
1041,160256,1252,0.026472796,-0.0036670908,0.8187875002622604,1.2716123,0.21899414,1282048,1416.3918190002441,0.0020046465,2564.88,-1.64
1039,160384,1253,0.034729175,-0.00447216,0.7008287310600281,1.2377794,0.16357422,1283072,1417.3764655590057,0.0022092096,2567.95,-1.4
1050,160512,1254,0.029075116,-0.0067560384,0.8155621737241745,1.2836162,0.1262207,1284096,1418.364488363266,0.0014308215,2567.95,-1.4
1057,160640,1255,0.035221636,-0.0023323272,0.7265284359455109,1.2514513,0.12719727,1285120,1419.3411002159119,0.001516423,2567.95,-1.4
988,160768,1256,0.025307583,-0.0042830342,0.7689622193574905,1.2411225,0.14648438,1286144,1420.3115367889404,0.0014219534,2555.21,-1.17
1032,160896,1257,0.03524924,-0.0035740787,0.7426865100860596,1.2238139,0.14331055,1287168,1421.3496432304382,0.0018570367,2555.21,-1.17
1002,161024,1258,0.027689168,-0.0034684602,0.7451992928981781,1.2718885,0.15551758,1288192,1422.3441162109375,0.0016508148,2555.21,-1.17
894,161152,1259,0.032711342,-0.004924655,0.7862355560064316,1.2852027,0.12890625,1289216,1423.3682608604431,0.0016006916,2555.46,-1.1
1045,161280,1260,0.030425927,-0.0048649115,0.7857768535614014,1.2649374,0.1496582,1290240,1424.5157346725464,0.0017546499,2552.09,-0.83
1152,161408,1261,0.034810185,-0.0048255045,0.7118021845817566,1.2879975,0.16699219,1291264,1425.4979684352875,0.002331734,2552.09,-0.83
1078,161536,1262,0.02422281,-0.0050216783,0.7901263684034348,1.2934594,0.12524414,1292288,1426.3881487846375,0.0014695949,2552.09,-0.83
1168,161664,1263,0.02704663,-0.0052229273,0.769828662276268,1.2686733,0.15625,1293312,1427.3387920856476,0.0018429403,2552.09,-0.83
1099,161792,1264,0.02326558,-0.0035810806,0.8049569725990295,1.3253502,0.13305664,1294336,1428.216078042984,0.0015406202,2552.09,-0.83
1107,161920,1265,0.029188791,-0.0054642526,0.7422192990779877,1.2913603,0.13574219,1295360,1429.1486752033234,0.0016423037,2551.3,-0.74
1106,162048,1266,0.023349801,-0.005046908,0.7334293127059937,1.2979417,0.14770508,1296384,1430.075516462326,0.0015759886,2551.3,-0.74
1117,162176,1267,0.033903312,-0.005630303,0.7397903501987457,1.3298498,0.16430664,1297408,1431.0023245811462,0.0016518936,2550.28,-0.63
1094,162304,1268,0.01923066,-0.0041976627,0.8421678692102432,1.3567333,0.1665039,1298432,1431.920866727829,0.0017036725,2547.71,-0.59
1009,162432,1269,0.027868012,-0.00399462,0.7491856813430786,1.3668599,0.15722656,1299456,1432.8581688404083,0.001703397,2548.05,-0.51
1132,162560,1270,0.02927731,-0.0040869284,0.7623096108436584,1.3591899,0.095458984,1300480,1433.8741929531097,0.0010292325,2548.05,-0.51
1097,162688,1271,0.023884937,-0.004284244,0.7908035665750504,1.3585727,0.20385742,1301504,1434.7800335884094,0.002005505,2548.05,-0.51
1216,162816,1272,0.04303342,-0.0049550496,0.6356215476989746,1.3792138,0.119628906,1302528,1435.7150480747223,0.0012455846,2548.05,-0.51
1150,162944,1273,0.025318144,-0.004369063,0.7548341453075409,1.3392937,0.1586914,1303552,1436.5577778816223,0.0015726704,2548.05,-0.51
1165,163072,1274,0.024811152,-0.004141967,0.7634278535842896,1.4053909,0.21508789,1304576,1437.4492721557617,0.0020372095,2548.05,-0.51
1149,163200,1275,0.02406206,-0.0052306186,0.7565013319253922,1.3795533,0.13671875,1305600,1438.3294870853424,0.0015343223,2544.65,-0.35
1197,163328,1276,0.030646846,-0.004964444,0.7229448556900024,1.3619372,0.13989258,1306624,1439.2219338417053,0.0020390016,2544.88,-0.32
1200,163456,1277,0.026950054,-0.006073262,0.7423207461833954,1.3528023,0.1237793,1307648,1440.0793814659119,0.0015048154,2544.88,-0.32
1187,163584,1278,0.029040731,-0.0068883323,0.7595200091600418,1.3966987,0.1105957,1308672,1440.9334626197815,0.0012985177,2544.88,-0.32
1196,163712,1279,0.025034213,-0.004834329,0.7670324444770813,1.3780004,0.18017578,1309696,1441.7979402542114,0.0018376989,2544.88,-0.32
1057,163840,1280,0.03347227,-0.0045384835,0.7024402022361755,1.3646847,0.1352539,1310720,1442.6557297706604,0.0014439016,2537.64,-0.21
1143,163968,1281,0.03501381,-0.00429143,0.7199916839599609,1.3585621,0.119628906,1311744,1443.6261360645294,0.0012374647,2537.64,-0.21
1050,164096,1282,0.027463151,-0.004282716,0.8072836697101593,1.369567,0.13793945,1312768,1444.5230362415314,0.0014418246,2528.15,0.08
1068,164224,1283,0.032263003,-0.0043596257,0.7226379811763763,1.3588471,0.21655273,1313792,1445.499698638916,0.0025255554,2532.7,0.15
1036,164352,1284,0.029577658,-0.005231737,0.7152809500694275,1.3569757,0.14746094,1314816,1446.4602692127228,0.0014430004,2532.7,0.15
1059,164480,1285,0.022996044,-0.0038774249,0.8012092113494873,1.3460811,0.1928711,1315840,1447.450451850891,0.0018581216,2532.7,0.15
