#{"t_start": 1572312012.6691751, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,933,287.58403
-19.0,1367,603.309738
-19.0,2096,964.965829
-10.0,3053,1396.739636
1.0,3821,1859.198949
20.0,2134,2253.674575
18.0,1874,2636.577873
17.0,2534,3064.232183
20.0,1623,3397.181111
20.0,1678,3787.270447
12.0,2488,4238.700118
19.0,2181,4618.677947
20.0,1683,4980.78651
17.0,1964,5405.21027
20.0,1800,5770.15914
16.0,2026,6163.926092
3.0,3093,6602.447519
16.0,2193,6938.263891
21.0,2051,7307.891006
21.0,2054,7675.476664
21.0,2051,8030.822472
20.0,2134,8414.325939
21.0,2053,8771.589189
20.0,1802,9168.210912
21.0,2155,9521.251529
21.0,2091,9888.92819
20.0,1805,10210.288705
19.0,2478,10586.580086
20.0,2131,10922.49957
19.0,2011,11340.359781
20.0,1745,11701.41461
20.0,2772,12165.92689
21.0,2219,12532.437027
19.0,1968,12902.264646
18.0,2212,13288.083982
21.0,2754,13697.343416
21.0,2743,14073.11793
19.0,2573,14435.202948
21.0,2033,14779.117735
