#{"t_start": 1572312013.533041, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,818,280.906895
-18.0,1431,605.417592
-17.0,3195,1018.735881
-13.0,3397,1413.614445
-3.0,5035,1917.858428
17.0,1905,2241.564168
19.0,1695,2626.667463
19.0,1728,2710.663144
21.0,2038,3038.998951
20.0,1564,3393.432324
20.0,2077,3805.68986
20.0,1623,4194.233298
21.0,2051,4611.567062
20.0,1621,4976.804056
20.0,1675,5390.46492
14.0,3084,5832.020037
18.0,2253,6173.738684
3.0,3120,6602.741006
19.0,1872,6922.084176
20.0,1622,7286.042836
21.0,2096,7676.488107
20.0,1805,8017.884638
20.0,1807,8396.646745
21.0,2093,8772.666517
20.0,2129,9182.323702
21.0,2091,9517.380018
21.0,2093,9888.210869
21.0,2093,10223.458155
21.0,2052,10564.659903
19.0,3683,10999.331672
21.0,2050,11341.574938
19.0,2221,11724.05095
19.0,2797,12166.212846
20.0,1712,12506.525373
19.0,2371,12921.586815
18.0,2379,13295.800009
21.0,2097,13662.896893
20.0,1622,14016.909951
19.0,2829,14446.738092
20.0,2746,14812.663443
