#{"t_start": 1572312013.318054, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,818,281.047242
-21.0,1515,610.086454
-20.0,2868,1003.702766
-11.0,3341,1411.034702
3.0,3901,1862.085712
4.0,3376,2314.424311
21.0,2049,2644.156331
18.0,1886,3031.861124
16.0,2408,3436.78316
21.0,2048,3804.587694
11.0,2673,4246.594965
19.0,1730,4595.474676
15.0,2480,5020.452718
18.0,1878,5400.354778
21.0,2051,5781.579083
18.0,2031,6163.525545
19.0,2080,6552.171188
16.0,2668,6960.067104
18.0,2326,7321.3148
19.0,2107,7677.229611
20.0,1803,8017.929654
20.0,1806,8396.754398
20.0,1835,8760.724383
20.0,1803,9167.624742
20.0,1835,9504.604511
20.0,1827,9875.284319
19.0,2141,10226.317091
20.0,2089,10566.868217
20.0,2096,10919.831225
20.0,2912,11384.568775
21.0,2049,11715.267601
20.0,2104,12133.88034
20.0,2624,12551.755365
19.0,2895,12948.525376
21.0,3108,13330.793064
20.0,2742,13695.995657
21.0,2049,14038.665455
19.0,2124,14413.037258
21.0,2634,14807.27049
00461
-21.0,763,356.361621
-20.0,1092,364.438478
-21.0,868,370.858777
-20.0,834,377.293897
-21.0,1117,385.667954
-21.0,911,392.188445
-21.0,881,398.909297
-19.0,1157,407.703049
-20.0,921,414.773544
-20.0,961,421.895613
-19.0,1039,429.467289
-20.0,1152,438.17484
-21.0,1306,447.720424
-20.0,915,454.611955
-21.0,826,460.761946
-21.0,1228,470.003697
-21.0,883,477.13156
-19.0,1384,487.467691
-19.0,1500,498.795044
-20.0,1454,509.572005
-18.0,1617,521.486592
-20.0,1221,530.398802
-16.0,1512,633.330663
-19.0,1421,643.834683
-20.0,1454,654.059631
-19.0,1938,668.149466
-20.0,1198,676.951015
-19.0,2142,692.650429
-15.0,2460,710.645526
-20.0,2156,726.480742
-15.0,3070,749.482578
-20.0,2535,767.869933
-17.0,2544,786.100783
-20.0,2386,803.88644
-19.0,2593,822.557086
-20.0,2307,839.490993
-18.0,2679,858.915315
-20.0,2834,1041.127676
-18.0,2912,1061.381546
-19.0,2764,1082.000015
-18.0,2897,1102.767563
-19.0,2713,1122.414155
-20.0,2835,1143.371891
-17.0,3248,1167.894884
-20.0,3389,1192.662447
-17.0,2617,1212.390209
-14.0,3932,1240.433067
-15.0,2588,1454.019807
-9.0,3773,1481.117874
-13.0,3907,1510.6512
9.0,3074,1533.543197
12.0,2909,1554.494556
-6.0,4296,1585.718721
10.0,3007,1607.309357
-4.0,4200,1637.720768
-2.0,5223,1922.492603
5.0,4509,1955.432993
1.0,5018,1991.13162
5.0,3172,2014.450145
18.0,2246,2030.850462
7.0,4331,2062.120163
19.0,2111,2077.650779
16.0,2043,2092.957492
19.0,2107,2108.502328
15.0,1815,2121.863506
13.0,2750,2141.496386
12.0,2374,2326.43527
14.0,2212,2342.704798
-6.0,3148,2365.613583
16.0,2037,2380.294983
17.0,2339,2396.968484
13.0,2435,2415.210074
2.0,3810,2442.435545
19.0,2163,2458.44466
18.0,2201,2474.512458
15.0,2134,2490.100934
18.0,1942,2504.418224
-2.0,3509,2530.267201
17.0,2286,2547.680578
21.0,2050,2730.248495
21.0,2154,2746.025281
18.0,2226,2762.118084
20.0,1623,2773.783876
21.0,2055,2788.719691
19.0,1725,2801.36455
16.0,2227,2817.421862
20.0,2207,2833.333277
19.0,2226,2849.893068
20.0,2256,2866.302332
19.0,1795,2879.763401
20.0,2069,2894.521078
19.0,2180,2909.968778
19.0,2005,2924.613081
20.0,1996,2939.455124
15.0,2965,3108.027271
14.0,2339,3125.144054
21.0,2050,3140.007562
16.0,2031,3154.717284
19.0,1731,3167.243041
21.0,2051,3182.129769
19.0,1745,3195.023296
18.0,2168,3211.083744
18.0,2122,3226.912856
4.0,3115,3249.503493
21.0,2038,3264.831055
18.0,1832,3277.951866
21.0,2048,3293.53599
18.0,1755,3306.021164
19.0,1778,3318.896485
20.0,2129,3491.336057
18.0,2180,3507.657386
19.0,1788,3520.75321
20.0,1718,3533.430071
21.0,2049,3548.117968
19.0,1730,3560.674882
10.0,2991,3581.948991
21.0,2049,3597.034409
18.0,1836,3610.906849
20.0,1896,3624.237602
15.0,2211,3640.043021
16.0,2092,3655.419826
20.0,1623,3667.490733
18.0,1978,3681.635716
21.0,2048,3697.04162
19.0,2224,3897.492687
21.0,2039,3912.162197
21.0,2036,3926.7428
16.0,2148,3941.971765
4.0,3313,3966.36423
18.0,2602,3984.916703
