#{"t_start": 1572312013.2667718, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,850,282.678122
-20.0,1709,619.782167
-17.0,2309,975.077868
-14.0,3490,1418.734181
-5.0,4554,1893.628086
16.0,1979,2245.223163
21.0,2048,2644.173793
10.0,2988,3086.744824
20.0,2004,3416.3735
16.0,2117,3807.989832
15.0,2655,4246.013353
12.0,2927,4654.798316
17.0,2476,5020.282614
17.0,1934,5403.039277
19.0,2390,5798.121788
19.0,1746,6149.643331
20.0,1652,6530.992689
19.0,1907,6924.067621
17.0,1950,7302.334283
20.0,1627,7654.086581
21.0,2049,8030.070325
20.0,1565,8385.97862
20.0,1806,8759.177277
20.0,1802,8844.530038
20.0,1802,9167.633333
19.0,2219,9523.970927
20.0,1802,9874.066252
21.0,2096,10223.948106
20.0,1862,10555.359996
20.0,2124,10921.449029
21.0,2036,11341.110355
21.0,2048,11715.265625
20.0,1848,12121.874452
21.0,2758,12558.435225
20.0,2091,12908.322206
20.0,2004,13276.961169
21.0,2097,13663.137918
19.0,2641,14067.40345
20.0,2742,14442.54507
21.0,2053,14779.482039
