#{"t_start": 1572312013.4162047, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,1111,295.123254
-17.0,1515,609.986204
-21.0,2091,963.999762
-4.0,3555,1421.796961
20.0,1996,1769.219784
19.0,2134,1872.775254
18.0,2160,2254.009271
17.0,2013,2642.430516
17.0,1986,3036.847072
11.0,2940,3464.309971
19.0,1728,3788.719518
17.0,1890,4207.217909
20.0,2150,4616.643812
20.0,1621,4976.91058
21.0,2052,5409.201245
20.0,1685,5764.396787
17.0,2580,6189.754271
14.0,2297,6562.851174
11.0,3029,6978.700538
21.0,2091,7309.108059
21.0,2048,7674.367708
20.0,1608,8009.073204
18.0,2638,8437.244054
20.0,1803,8758.869452
20.0,2123,9182.15969
20.0,1623,9494.078116
19.0,2008,9884.070677
21.0,2055,10221.538382
20.0,2127,10568.647494
17.0,3867,11008.772068
21.0,2055,11342.048795
20.0,3324,11779.779829
20.0,2125,12134.697926
20.0,2656,12553.26043
21.0,2754,12940.822998
19.0,1716,13262.041969
20.0,2618,13689.463752
20.0,1778,14025.041459
21.0,2092,14411.716776
21.0,2052,14779.280472
