#{"t_start": 1572312013.1356862, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,960,288.481519
-20.0,1310,599.870742
-17.0,2416,980.656752
-17.0,3082,1397.957578
16.0,2481,1793.444017
20.0,2176,1899.214229
18.0,1811,2236.879243
19.0,1786,2631.724423
16.0,2485,3061.169438
15.0,2035,3417.874382
1.0,3723,3887.082544
12.0,2783,4252.596172
18.0,1880,4603.140583
17.0,1888,4990.555279
19.0,1712,5392.68833
20.0,1688,5764.807247
18.0,2806,6201.030561
11.0,2436,6570.105433
18.0,1918,6924.741207
19.0,1632,7286.965226
20.0,1678,7656.748955
20.0,1806,8018.347278
21.0,2052,8409.736644
21.0,2055,8771.261003
20.0,1804,9167.908898
21.0,2049,9515.794958
21.0,2095,9888.682971
20.0,1801,10209.569918
20.0,2033,10563.825129
18.0,2224,10926.888758
19.0,2151,11347.217459
16.0,2729,11750.247098
20.0,1720,12116.326703
21.0,2760,12558.653009
21.0,2049,12906.171434
18.0,2972,13324.276571
21.0,2049,13660.881636
20.0,2834,14077.414471
20.0,2186,14416.14247
19.0,2866,14819.078567
