#{"t_start": 1572312012.688876, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,875,284.285427
-21.0,1237,596.67289
-19.0,1849,951.5719
-12.0,3127,1400.78265
20.0,2087,1774.448285
18.0,1938,2243.909621
19.0,2167,2650.235915
16.0,2568,3065.97001
19.0,1691,3400.803461
20.0,2045,3805.048567
18.0,2108,4219.54253
21.0,2054,4612.546914
20.0,1993,4995.808818
14.0,2354,5425.893429
19.0,2176,5788.486988
19.0,1727,6149.246053
14.0,2541,6575.631969
14.0,2732,6963.782758
19.0,1964,7303.722449
17.0,2638,7702.899354
21.0,2096,8033.123598
21.0,2051,8410.131287
21.0,2052,8771.52725
20.0,1801,9168.133673
14.0,2548,9539.555433
20.0,1803,9874.68801
20.0,1863,10213.264372
19.0,2284,10576.779598
19.0,2104,10920.864239
21.0,1973,11338.333201
18.0,3263,11777.624854
19.0,2512,12153.46409
18.0,2602,12551.236305
21.0,2757,12941.714344
21.0,2048,13279.8107
21.0,2635,13691.083721
20.0,2173,14045.323434
21.0,2055,14410.633393
20.0,2742,14813.279022
