#{"t_start": 1572312012.7854347, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,1046,292.479834
-21.0,1061,588.231483
-21.0,2259,973.094927
-13.0,3177,1403.231544
11.0,2823,1810.801
19.0,2139,1914.19656
11.0,2487,2270.48228
19.0,1726,2629.208675
21.0,2049,3040.347039
8.0,3143,3474.143121
4.0,3492,3876.47259
20.0,1626,4195.143227
19.0,2103,4614.749334
20.0,2156,5004.307416
18.0,2205,5417.654486
20.0,2034,5781.27983
21.0,2049,6164.760301
15.0,2270,6562.111113
21.0,2055,6931.687352
17.0,2245,7317.776682
20.0,1621,7654.303837
21.0,2050,8030.612422
21.0,2052,8410.089026
20.0,1802,8759.417852
21.0,2050,9179.918802
20.0,1805,9503.550428
21.0,2093,9888.920544
20.0,1874,10213.667319
20.0,2096,10567.831014
20.0,3976,11014.510242
21.0,2049,11342.201573
21.0,3246,11776.496469
21.0,3003,12177.293869
19.0,2728,12557.432215
20.0,2608,12933.900309
21.0,2054,13280.011442
21.0,2055,13661.509889
20.0,2132,14043.025588
20.0,2425,14428.026718
19.0,2760,14814.093536
0,837,368.949556
-20.0,867,375.572229
-21.0,963,382.906451
-19.0,1099,390.927203
-20.0,840,397.247307
-21.0,820,403.559419
-19.0,1022,411.298884
-20.0,1047,419.075155
-21.0,1064,426.773064
-21.0,1001,434.291324
-21.0,1091,442.571708
-20.0,981,449.640893
-18.0,1678,462.268255
-20.0,1254,471.911949
-21.0,1051,480.159869
-19.0,1461,491.259502
-20.0,1321,500.85912
-18.0,1148,509.468788
-19.0,1509,520.614552
-19.0,1301,530.101415
-19.0,1207,538.628738
-20.0,1511,641.929774
-19.0,1624,653.539402
-16.0,1964,667.580229
-20.0,1661,679.851069
-18.0,2411,697.602762
-20.0,1890,711.417883
-18.0,2159,727.29031
-17.0,2747,747.752996
-19.0,2130,763.397213
-16.0,2266,779.624022
-16.0,2557,798.523205
-19.0,2573,817.25286
-19.0,2414,834.752158
-17.0,1899,848.627288
-18.0,2155,1025.844661
-18.0,2515,1044.03827
-21.0,2540,1061.645458
-6.0,3975,1090.70836
-18.0,3618,1117.265384
-18.0,3307,1141.37714
-6.0,4076,1171.728594
-18.0,3067,1194.589834
-11.0,3894,1223.002291
-13.0,3181,1246.232435
3.0,3765,1468.05969
9.0,3260,1491.985445
-14.0,3702,1519.792577
-5.0,4381,1551.779518
-7.0,4683,1585.760412
-9.0,3296,1609.573365
-9.0,3887,1637.588925
17.0,2290,1653.830528
-6.0,4664,1935.1392
-7.0,3670,1961.87999
-1.0,4420,1993.379362
4.0,4346,2024.869612
19.0,2125,2040.359044
2.0,4080,2070.135404
11.0,2575,2089.326185
17.0,2055,2104.465492
16.0,2198,2120.653412
-4.0,3116,2143.010898
18.0,1886,2324.404448
19.0,2073,2339.31584
4.0,3581,2365.654849
15.0,2131,2380.976739
12.0,2050,2395.596481
6.0,3106,2418.381892
19.0,1858,2432.08704
13.0,2579,2450.84789
19.0,1719,2463.341336
19.0,2126,2478.941552
2.0,3494,2504.492128
19.0,2169,2520.3864
19.0,1816,2534.045136
21.0,2049,2717.12558
4.0,3185,2740.262761
21.0,2160,2756.115333
20.0,1803,2768.926937
19.0,1728,2781.682917
19.0,1727,2794.154786
19.0,1726,2806.642661
18.0,2006,2821.342695
21.0,2054,2836.119308
18.0,1924,2850.27265
17.0,2083,2865.604665
20.0,1563,2877.320089
16.0,2266,2893.424208
20.0,1644,2905.218165
12.0,2501,2923.299471
21.0,2053,2938.474345
19.0,1731,3097.688678
21.0,2054,3112.972916
19.0,2146,3128.703128
14.0,2124,3144.198508
20.0,1721,3156.636943
17.0,2018,3171.330563
18.0,1986,3185.72998
14.0,2119,3201.479784
19.0,2194,3217.819835
20.0,1695,3230.222338
19.0,1816,3243.216157
19.0,1694,3256.096079
17.0,2264,3272.521272
2.0,3288,3297.311742
19.0,1846,3310.197332
16.0,2340,3484.357645
20.0,1989,3498.86802
18.0,1796,3512.371252
16.0,2002,3526.986754
14.0,2553,3545.514656
19.0,1765,3558.115412
20.0,1621,3569.56266
21.0,2048,3584.425954
17.0,2203,3600.713567
21.0,2055,3615.717924
14.0,2164,3631.209484
19.0,2154,3646.817274
18.0,1803,3660.006442
21.0,2049,3675.098496
20.0,2049,3690.044991
16.0,2178,3706.307552
12.0,2142,3906.01558
17.0,1937,3919.852558
18.0,1832,3932.944436
18.0,1832,3946.175828
14.0,2504,3964.471111
18.0,2312,3980.84824
21.0,2048,3995.691713
16.0,2023,4010.076547
19.0,1741,4022.878645
20.0,1805,4035.79335
20.0,1625,4047.980599
20.0,1677,4060.082525
20.0,2147,4075.192664
21.0,2053,4090.26545
20.0,2240,4106.627594
14.0,2454,4292.961668
20.0,1641,4305.20453
19.0,2553,4323.3897
19.0,1727,4336.193536
19.0,2135,4352.209638
15.0,2560,4371.233271
21.0,2053,4385.896331
20.0,1747,4398.433608
