#{"t_start": 1572312012.3506699, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,839,283.037912
-19.0,1557,613.231507
-18.0,2398,980.428342
-14.0,3311,1410.414135
6.0,4744,1904.462218
18.0,1891,2241.913366
21.0,2054,2645.293359
19.0,1751,3026.692045
21.0,2049,3419.361629
21.0,2051,3805.715053
19.0,1726,4200.466685
21.0,2049,4612.655983
3.0,3592,5077.530556
19.0,1962,5405.383314
12.0,2872,5822.76516
14.0,2508,6187.130209
19.0,2137,6555.756559
20.0,2124,6935.448347
18.0,2072,7309.303914
15.0,2585,7700.56906
18.0,1880,8022.657662
21.0,2050,8410.411377
21.0,2111,8774.775061
19.0,1629,9159.986899
21.0,2094,9518.732237
20.0,1833,9876.614062
20.0,1859,10213.417112
20.0,2120,10569.383663
20.0,2005,10915.446914
20.0,1824,11331.53333
18.0,2225,11725.416312
20.0,2054,12132.23731
17.0,2337,12538.599622
21.0,2879,12948.73173
21.0,2048,13280.139913
19.0,2251,13671.998431
20.0,2627,14067.443467
20.0,2199,14417.523296
21.0,2637,14808.375828
,360.068439
-21.0,777,365.788333
-21.0,881,372.316431
-21.0,840,378.631866
-20.0,943,385.802513
-20.0,972,392.832068
-20.0,840,399.296685
-20.0,980,406.631142
-20.0,993,414.280646
-21.0,909,420.970488
-21.0,942,427.719122
-20.0,1048,435.771578
-18.0,1396,445.97157
-20.0,1062,453.964467
-19.0,1097,462.15992
-20.0,1102,470.579496
-19.0,1015,478.637535
-16.0,1533,490.226176
-19.0,1542,501.571631
-19.0,1350,511.657958
-20.0,1158,520.127611
-21.0,1032,527.610269
-17.0,1383,537.470452
-18.0,1508,640.762483
-19.0,1470,651.21414
-15.0,1814,664.232117
-20.0,1927,678.382981
-19.0,1939,692.73907
-19.0,2281,709.274314
-20.0,1490,720.409729
-17.0,2437,738.262039
-20.0,2549,757.297233
-19.0,2280,773.956611
-13.0,2953,795.216166
-19.0,2500,813.88184
-20.0,2682,833.106188
-17.0,2839,853.892304
-18.0,2946,1036.560951
-16.0,2931,1057.243929
-16.0,2872,1078.530633
-19.0,2999,1100.004944
-17.0,3440,1124.978381
-19.0,3102,1148.122079
-10.0,3706,1175.66516
-13.0,3989,1205.273183
-12.0,3130,1227.833521
-9.0,3459,1447.570657
-15.0,3440,1472.655556
6.0,3877,1501.436473
-4.0,3709,1529.011655
-12.0,3953,1558.20271
19.0,2104,1573.386491
-9.0,3700,1600.062387
-4.0,4599,1632.970324
-7.0,4142,1662.515414
15.0,2386,1927.34265
3.0,4428,1959.842246
17.0,2482,1977.168079
3.0,4492,2009.854927
2.0,4119,2039.58266
3.0,4298,2071.05064
20.0,1991,2085.468848
18.0,1976,2100.335529
19.0,2130,2116.175851
