#{"t_start": 1572463742.7893813, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,1265,233.154753
-21.0,866,439.937464
-18.0,1155,681.418779
-20.0,1240,911.700329
-19.0,1054,1133.225144
-21.0,854,1357.447629
-20.0,928,1586.320485
-21.0,1001,1834.520888
-17.0,1285,2076.166947
-20.0,1071,2293.148178
-18.0,1470,2560.578977
-17.0,1928,2851.523171
-18.0,1847,3120.230924
-9.0,2635,3462.927692
-19.0,2047,3736.097524
-16.0,2479,4078.238234
-9.0,2268,4408.825297
-9.0,2481,4766.840581
-9.0,2487,5112.655781
1.0,3463,5513.905689
298.48109
-21.0,948,306.856935
-19.0,1024,317.61977
-21.0,1036,326.744301
-19.0,1164,337.022808
-18.0,1014,346.217342
-20.0,978,358.435435
-18.0,1123,373.898082
-20.0,1049,383.131483
-18.0,1241,394.130196
-19.0,1007,403.045002
-21.0,864,482.041575
-19.0,943,490.320221
-21.0,829,497.645347
-20.0,833,505.066022
-21.0,824,512.164521
-20.0,893,520.057381
-20.0,836,527.403125
-18.0,1041,539.232113
-21.0,942,555.154507
-19.0,1020,564.120268
-19.0,1027,573.203663
-21.0,851,580.734503
-21.0,790,590.444305
-19.0,1050,605.304753
-20.0,840,612.772747
-20.0,956,621.206089
-20.0,905,629.226829
-20.0,1011,698.539604
-19.0,975,707.162465
-20.0,850,719.445558
-20.0,916,733.15023
-21.0,941,741.466358
-20.0,1108,751.180064
-21.0,878,758.99031
-21.0,809,766.173428
-19.0,986,774.908899
-21.0,909,786.472339
-20.0,896,799.080475
-20.0,989,807.883492
-21.0,981,816.661302
-21.0,849,824.201173
-19.0,944,832.587294
-19.0,961,844.063502
-20.0,930,858.262546
-20.0,890,930.106292
-19.0,955,938.537476
-20.0,962,947.003188
-21.0,838,954.285989
-19.0,1315,974.02729
-20.0,885,984.13983
-21.0,868,991.647855
-20.0,895,999.541582
-21.0,844,1007.05754
-21.0,942,1018.97921
-20.0,1039,1035.697862
-20.0,1079,1045.202871
-21.0,778,1052.097219
-21.0,791,1059.131795
-21.0,888,1066.891043
-19.0,1086,1079.266343
-20.0,896,1154.844703
-20.0,838,1162.430752
-21.0,807,1169.566769
-20.0,933,1179.628125
-21.0,838,1192.577027
-19.0,1090,1204.148113
-19.0,954,1212.479554
-21.0,934,1220.866027
-21.0,837,1228.26844
-20.0,980,1237.069196
-20.0,918,1249.218899
-21.0,824,1262.991894
-21.0,844,1270.407342
-20.0,836,1279.643816
-20.0,913,1287.704212
-20.0,961,1298.830819
-20.0,907,1312.366879
-21.0,899,1322.260044
-20.0,988,1396.863126
-19.0,1117,1406.634945
-21.0,893,1414.496428
-21.0,763,1423.068947
-20.0,1032,1437.584254
-20.0,878,1445.302376
-20.0,928,1453.480861
-21.0,820,1460.620986
-17.0,1208,1471.395723
-21.0,836,1481.983909
-20.0,917,1496.163247
-20.0,975,1504.670194
-21.0,777,1513.151012
-20.0,988,1521.954463
-19.0,1013,1530.845513
-21.0,805,1538.012515
-21.0,832,1549.324818
-18.0,1165,1646.300928
-21.0,779,1653.019443
-20.0,899,1660.967693
-19.0,1100,1675.444917
-21.0,818,1687.459076
-21.0,816,1694.46455
-20.0,991,1703.25279
-21.0,928,1711.427714
-19.0,1203,1722.915875
-18.0,1087,1738.775762
-20.0,945,1747.948719
-20.0,1002,1758.641389
-20.0,950,1766.913648
-21.0,904,1774.894507
-20.0,1042,1784.030621
-21.0,934,1792.261793
-21.0,782,1865.096067
-19.0,934,1878.00432
-20.0,1078,1887.529009
-21.0,941,1895.79644
-20.0,958,1904.215342
-19.0,1052,1916.378547
