#{"t_start": 1572463742.9731762, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,1021,219.734952
-20.0,841,438.525225
-19.0,1073,677.28732
-20.0,1003,897.922373
-20.0,987,1129.068923
-21.0,820,1354.989092
-20.0,1237,1604.60178
-21.0,940,1831.219585
-17.0,1222,2073.112794
-21.0,1148,2296.54148
-19.0,1662,2569.87923
-20.0,1783,2844.106043
-20.0,1931,3124.371684
-19.0,1820,3419.111781
-16.0,1973,3731.769854
-17.0,2214,4064.910115
-3.0,3179,4455.46837
6.0,2964,4790.975528
-7.0,3069,5141.695372
-7.0,3000,5489.842506
0,899,305.073701
-21.0,990,315.553315
-21.0,985,324.237782
-20.0,1118,334.105417
-18.0,1155,344.277644
-21.0,820,354.495345
-21.0,819,366.188558
-19.0,1051,377.353005
-17.0,1128,387.245949
-20.0,980,395.907813
-21.0,958,404.85594
-20.0,898,483.719003
-20.0,947,492.068375
-21.0,775,498.893436
-21.0,1077,508.390726
-20.0,921,516.506477
-19.0,926,524.644051
-20.0,833,532.942135
-20.0,864,545.586688
-20.0,1006,558.794751
-20.0,891,566.523142
-21.0,821,573.774369
-21.0,931,582.05657
-21.0,1176,600.760849
-21.0,931,608.96607
-20.0,1017,617.908382
-21.0,827,625.22583
-21.0,1040,694.898947
-19.0,1365,706.945235
-20.0,1144,723.141821
-20.0,923,735.600926
-21.0,884,743.348509
-21.0,902,751.307282
-20.0,1000,760.218206
-21.0,853,767.853425
-21.0,960,776.415205
-19.0,1086,793.210635
-18.0,1009,803.128174
-19.0,1000,812.078152
-20.0,837,819.503339
-20.0,1005,828.378329
-20.0,883,836.253015
-19.0,937,851.478579
-21.0,1151,927.491587
-20.0,1041,936.649457
-20.0,958,945.06221
-21.0,850,952.675796
-20.0,1016,965.365546
-20.0,841,979.431444
-20.0,949,987.69137
-21.0,962,996.17755
-20.0,871,1003.889301
-21.0,879,1012.6062
-19.0,1099,1031.544008
-21.0,819,1039.726989
-20.0,1018,1048.68753
-21.0,818,1055.91847
-20.0,922,1064.038809
-21.0,853,1071.58832
-20.0,938,1082.614623
-19.0,1143,1160.557554
-21.0,902,1168.443679
-21.0,822,1177.095039
-18.0,1105,1192.991123
-20.0,1068,1204.362901
-19.0,936,1212.521525
-21.0,969,1221.233136
-20.0,902,1229.340311
-21.0,816,1236.581966
-20.0,1009,1249.509159
-19.0,1215,1266.761153
-18.0,1138,1278.673815
-20.0,990,1287.338351
-21.0,1024,1299.043283
-20.0,1008,1315.147022
-21.0,790,1322.388036
-20.0,841,1395.694479
-20.0,953,1404.135062
-18.0,1104,1413.786197
-21.0,818,1422.796665
-21.0,959,1436.719059
-21.0,945,1445.0014
-19.0,1084,1454.516154
-20.0,978,1463.189823
-21.0,939,1471.476654
-20.0,841,1482.088787
-18.0,1241,1499.067211
-20.0,974,1507.596014
-20.0,975,1517.97951
-21.0,907,1525.931035
-21.0,971,1534.575797
-21.0,878,1546.294744
-21.0,908,1640.995139
-21.0,985,1649.598647
-18.0,1410,1661.951108
-21.0,846,1672.353078
-21.0,821,1686.062497
-19.0,1006,1694.950538
-21.0,948,1703.341861
-20.0,912,1711.384577
-20.0,1033,1720.476161
-18.0,1147,1736.299556
-20.0,925,1746.706362
-19.0,1169,1758.956016
-18.0,1088,1768.555676
-20.0,1261,1779.559383
-20.0,950,1787.960953
-18.0,1084,1862.435625
-19.0,1134,1878.048002
-19.0,1081,1887.604893
-20.0,1070,1897.004725
-20.0,1073,1906.474522
-18.0,1150,1921.407847
-20.0,864,1933.738701
-21.0,791,1940.571354
-19.0,1048,1949.769645
-21.0,869,1957.447055
-20.0,884,1965.212226
-21.0,821,1972.442475
-21.0,1121,1984.69328
-19.0,976,1999.270865
-21.0,782,2007.059814
-21.0,1182,2017.442652
-20.0,931,2095.323305
-21.0,1151,2105.50002
-18.0,1173,2122.802749
-19.0,1004,2134.114758
-17.0,1119,2143.924746
-19.0,1098,2153.520384
-20.0,1001,2162.329104
-20.0,1081,2171.823266
-19.0,1311,2183.258013
-19.0,1082,2192.687527
-20.0,1015,2201.580016
-18.0,1426,2218.305035
-19.0,1313,2236.882488
-20.0,990,2245.45561
-20.0,972,2337.720286
-20.0,1221,2348.405288
-18.0,1258,2364.153041
-19.0,1247,2380.618077
-18.0,1459,2393.309934
-19.0,1326,2404.805429
-18.0,1477,2426.189579
-16.0,1605,2440.167069
-20.0,1246,2451.047871
-19.0,1266,2462.235281
-19.0,1525,2478.356961
-19.0,1460,2606.589918
-18.0,1616,2620.671914
-14.0,1768,2635.990353
-20.0,1542,2654.496433
-17.0,2134,2677.276717
-19.0,1458,2690.024191
-13.0,1774,2705.433124
-20.0,1492,2724.152842
-13.0,1855,2744.192001
-17.0,1876,2760.5625
-21.0,1748,2885.373648
-20.0,1710,2901.189699
-8.0,2786,2933.869722
-13.0,2321,2957.909717
-15.0,1843,2981.400691
-18.0,1851,2997.478223
-15.0,1777,3017.032648
-21.0,1612,3035.374147
-15.0,2315,3197.061782
-16.0,1972,3214.981114
-18.0,1675,3237.408535
-17.0,1903,3255.398315
-13.0,2182,3275.355262
-15.0,2043,3302.460482
-13.0,2113,3322.726659
-19.0,2006,3487.452858
-15.0,2196,3506.535547
-18.0,2143,3527.267622
-14.0,2259,3555.356289
-16.0,2256,3574.933819
-13.0,2273,3604.070051
-12.0,2226,3623.376878
-12.0,2075,3795.305124
-17.0,2165,3815.717614
-18.0,2145,3842.775829
-13.0,2923,3868.063579
-13.0,2213,3896.424053
-16.0,2411,3918.981098
5.0,3498,4135.162711
-12.0,2470,4165.08296
-12.0,2714,4190.361766
-13.0,2944,4222.327254
-14.0,2600,4245.684606
-10.0,2730,4279.821947
-12.0,2613,4488.828897
-2.0,3079,4523.901263
-7.0,2798,4549.374087
3.0,2939,4583.825524
-12.0,2299,4603.691973
4.0,3299,4643.468621
1.0,3371,4854.315524
9.0,2615,4888.13918
-9.0,2669,4911.278669
-6.0,2849,4944.535138
9.0,2653,4967.536603
-4.0,3231,5194.778919
6.0,3145,5221.948402
-9.0,2804,5257.484765
-16.0,2138,5275.9377
15.0,2285,5299.721414
-2.0,3507,5335.543167
