#{"t_start": 1572463743.079495, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,854,209.166448
-21.0,885,440.551927
-20.0,913,669.774279
-21.0,823,887.173393
-20.0,974,1128.419633
-20.0,893,1359.816839
-16.0,1612,1624.754848
-18.0,1121,1840.497081
-20.0,1080,2066.019938
-18.0,1474,2312.228609
-21.0,1460,2559.938151
-21.0,1679,2838.004785
-12.0,2441,3150.753981
-14.0,2373,3448.228589
-10.0,2779,3775.837364
-15.0,2209,4064.397342
-16.0,1342,4357.105439
-2.0,3522,4819.748943
11.0,2805,5128.22334
10.0,2622,5468.430826
