#{"t_start": 1572463743.070522, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,1028,220.01446
-19.0,1086,451.474957
-21.0,1061,676.610989
-21.0,942,894.57352
-19.0,1138,1136.847821
-21.0,823,1355.022972
-18.0,1226,1603.793048
-18.0,1017,1835.254352
-20.0,953,2059.629669
-17.0,1585,2318.001941
-20.0,1446,2559.178925
-19.0,1780,2843.818767
-20.0,1846,3119.899293
-20.0,1847,3421.049347
-15.0,1889,3727.972952
-9.0,2770,4092.877981
-8.0,2784,4436.36899
6.0,2898,4787.572385
-8.0,2488,5112.455953
17.0,2310,5452.36082
