#{"t_start": 1572463742.4021838, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,836,208.91486
-21.0,849,439.526446
-21.0,1019,675.422436
-20.0,982,897.23193
-21.0,837,1121.046311
-21.0,1169,1375.633082
-19.0,1281,1608.298543
-21.0,1169,1843.597471
-21.0,959,2060.614925
-19.0,1337,2306.227952
-15.0,1629,2569.053638
-17.0,1842,2847.479786
-18.0,1782,3117.444685
-17.0,2289,3444.645003
-16.0,2282,3749.361422
-14.0,2378,4073.606333
1.0,3318,4462.768065
-9.0,2277,4757.605664
2.0,3201,5148.708498
-5.0,3174,5500.062093
2,295.068065
-21.0,850,302.376602
-18.0,1085,313.780397
-19.0,1248,324.821842
-19.0,1107,334.617055
-20.0,897,342.581543
-20.0,982,354.157667
-20.0,930,367.757354
-20.0,901,376.707137
-20.0,865,384.332102
-20.0,954,392.805512
-20.0,969,401.205728
-21.0,845,480.158001
-21.0,939,488.427799
-20.0,836,495.816934
-21.0,845,503.161306
-20.0,885,510.948789
-21.0,872,518.636488
-20.0,1020,527.633305
-21.0,880,538.027576
-21.0,842,552.529853
-21.0,847,560.525943
-20.0,894,568.436371
-20.0,980,577.14196
-21.0,781,585.864104
-20.0,916,599.474123
-21.0,824,607.614597
-20.0,868,615.384036
-21.0,851,622.813096
-20.0,1005,631.751341
-21.0,788,699.176817
-21.0,913,707.18767
-21.0,866,719.602891
-20.0,895,733.123168
-20.0,870,740.822093
-20.0,936,749.117271
-21.0,789,755.877515
-21.0,909,764.031019
-20.0,897,772.061687
-18.0,1084,783.686738
-20.0,839,797.286844
-19.0,935,805.565025
-21.0,841,813.12793
-20.0,1097,822.829102
-20.0,941,831.239608
-21.0,820,841.501024
-19.0,1020,856.441025
-19.0,1272,931.642917
-20.0,1164,941.835526
-21.0,897,949.778098
-21.0,838,957.246792
-20.0,840,970.220546
-21.0,882,982.633894
-19.0,1005,991.464739
-21.0,790,998.454574
-20.0,899,1006.412206
-19.0,1025,1019.087165
-19.0,932,1034.819923
-20.0,1018,1043.811045
-21.0,825,1051.159465
-20.0,915,1059.264796
-21.0,1003,1068.158315
-20.0,1062,1080.183861
-20.0,930,1156.139016
-21.0,847,1163.71499
-21.0,808,1170.88954
-21.0,764,1179.474833
-18.0,1103,1196.732936
-19.0,934,1204.947395
-21.0,817,1212.073015
-21.0,805,1219.122716
-20.0,1045,1228.599421
-21.0,826,1236.047454
-20.0,960,1248.523479
-21.0,973,1263.598239
-21.0,940,1272.84905
-20.0,840,1281.112967
-19.0,992,1289.839315
-21.0,909,1300.514927
-20.0,1013,1316.943604
-19.0,988,1389.749905
-20.0,871,1399.259483
-21.0,823,1406.468499
-19.0,973,1415.053361
-20.0,897,1424.752701
-21.0,1091,1439.867743
-21.0,852,1447.273719
-20.0,1086,1456.859135
-20.0,998,1465.672296
-20.0,839,1473.518999
-21.0,931,1485.918525
-20.0,870,1498.254824
-21.0,929,1506.407891
-21.0,866,1515.843243
-21.0,777,1522.684444
-20.0,952,1530.956459
-19.0,990,1540.992924
-19.0,1110,1640.227354
-21.0,786,1647.161227
-19.0,1112,1656.937611
-19.0,973,1668.323302
-21.0,820,1679.301874
-21.0,806,1689.292088
-20.0,1003,1698.16741
-20.0,994,1706.895639
-20.0,1007,1715.769148
-20.0,896,1724.412066
-20.0,839,1737.149244
-20.0,877,1746.641634
-20.0,850,1756.020353
-21.0,879,1763.751865
-21.0,927,1771.888763
-20.0,946,1780.232575
-19.0,1156,1790.399433
-20.0,1191,1868.791794
-21.0,1153,1881.8179
-19.0,1126,1891.684684
-21.0,1020,1900.661883
-20.0,1019,1909.582969
-21.0,821,1921.588388
-20.0,915,1934.369952
-20.0,989,1943.083938
-21.0,877,1950.75778
-20.0,1062,1960.153118
-20.0,870,1967.659169
-21.0,974,1976.254591
-20.0,1127,1990.243989
-21.0,1056,2004.632701
-20.0,1127,2014.631243
-20.0,1260,2095.433372
-21.0,908,2103.401859
-20.0,986,2114.798152
-21.0,935,2129.652885
-20.0,1138,2139.683467
-19.0,1009,2148.530713
-20.0,1041,2157.692324
-18.0,1211,2168.287491
-18.0,1194,2178.704907
-20.0,1217,2189.50953
-19.0,1018,2198.446365
-20.0,1089,2209.03937
-20.0,1092,2222.98852
-19.0,1185,2239.188474
-21.0,1059,2248.453068
-18.0,1450,2344.904204
-20.0,1047,2356.820589
-19.0,1275,2375.350539
-18.0,1415,2387.592882
-16.0,1398,2399.88501
-17.0,1537,2416.523987
-17.0,1617,2435.84366
-20.0,1271,2446.945306
-18.0,1695,2461.86794
-16.0,1500,2477.755392
-18.0,1525,2606.54003
-15.0,1672,2621.114234
-16.0,1666,2635.557192
-18.0,1767,2658.379622
-18.0,1578,2673.917157
-14.0,1816,2689.822434
-15.0,1814,2705.583774
-17.0,1862,2731.342745
-19.0,1861,2747.572211
-20.0,1588,2870.972582
-19.0,1659,2885.5252
-13.0,2109,2906.62106
-20.0,1614,2927.315563
-20.0,1636,2941.535877
-20.0,1689,2961.003318
-20.0,1704,2982.310408
-20.0,1841,2998.301649
-19.0,1839,3019.859165
-17.0,2085,3180.212026
-20.0,1522,3195.629838
-19.0,1810,3212.182357
-17.0,1760,3233.090741
-20.0,1889,3253.129569
-18.0,1829,3269.08384
-13.0,2194,3298.551775
-19.0,1851,3316.496022
-12.0,2233,3478.076762
-21.0,1708,3498.031779
-19.0,2083,3516.194324
-21.0,1816,3540.459019
-19.0,1860,3558.624255
-6.0,2992,3585.636227
-9.0,2507,3615.671774
-19.0,2026,3633.330196
-18.0,1881,3803.380696
-18.0,2127,3828.857282
-16.0,2125,3850.573959
-12.0,2578,3872.755063
-14.0,2373,3902.620613
-9.0,2858,3928.924978
-10.0,2872,4141.597125
-17.0,2275,4168.129097
-6.0,2978,4198.338773
-14.0,2268,4221.652994
-12.0,2441,4242.670307
-8.0,2736,4277.821011
-14.0,2358,4298.255034
-12.0,2157,4509.885615
-7.0,3074,4538.29415
-17.0,1790,4557.615152
-17.0,2028,4581.691386
1.0,3318,4613.192773
-3.0,2851,4646.300999
-8.0,2665,4851.020602
-10.0,2369,4880.600835
-3.0,3405,4912.159122
8.0,3028,4946.908352
-3.0,3397,4976.372916
-7.0,2661,5198.707571
-4.0,3300,5229.109239
-13.0,2739,5262.264783
-4.0,3503,5295.420606
15.0,2357,5322.493234
