#{"t_start": 1572463742.1137173, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,758,204.805908
-21.0,777,435.942438
-21.0,790,664.396023
-20.0,914,894.057339
-21.0,945,1127.385967
-19.0,991,1366.461632
-20.0,886,1585.258853
-21.0,1005,1835.422231
-20.0,891,2057.02771
-21.0,1203,2300.069138
-16.0,1650,2570.169888
-19.0,1489,2827.732997
-19.0,1661,3111.403655
-11.0,2492,3455.223515
-19.0,1919,3730.293004
-15.0,2470,4078.434474
-13.0,2526,4424.80203
-9.0,2198,4753.555611
1.0,3459,5163.974108
-9.0,2573,5466.891575
1055,297.434679
-20.0,898,305.377189
-21.0,1050,316.344175
-20.0,858,323.944838
-21.0,864,331.525749
-21.0,999,340.391177
-20.0,946,350.821404
-19.0,940,363.07495
-21.0,841,373.721142
-20.0,937,381.881882
-21.0,779,388.851306
-20.0,956,397.268032
-21.0,817,405.473602
-20.0,838,483.317221
-19.0,1125,493.178094
-20.0,1226,504.174072
-19.0,943,512.33623
-19.0,971,520.854011
-21.0,881,528.682667
-21.0,805,538.370341
-21.0,777,551.930206
-20.0,987,561.475174
-21.0,885,569.346358
-21.0,1067,578.792145
-20.0,854,589.083874
-21.0,807,601.754183
-21.0,839,609.216661
-20.0,1097,618.964152
-19.0,957,627.27504
-21.0,1017,696.715774
-21.0,824,704.051632
-21.0,849,713.436981
-21.0,960,730.408262
-19.0,1020,739.444189
-21.0,966,747.916024
-17.0,1283,759.276702
-21.0,819,766.59153
-21.0,853,774.03829
-21.0,790,783.118019
-19.0,1042,798.508059
-21.0,909,806.62658
-21.0,808,813.819798
-21.0,868,821.557187
-20.0,837,829.06713
-21.0,941,839.370925
-21.0,821,851.599179
-19.0,1013,926.375014
-20.0,1068,935.789452
-21.0,943,944.09448
-21.0,810,951.234395
-21.0,850,960.672826
-21.0,787,973.360037
-21.0,998,984.900756
-19.0,1022,993.876043
-20.0,956,1002.333988
-21.0,816,1009.402674
-21.0,845,1020.563717
-20.0,838,1035.488383
-21.0,865,1043.083422
-19.0,1059,1052.485104
-19.0,1051,1061.764712
-21.0,820,1069.035242
-21.0,813,1078.435872
-21.0,851,1154.114987
-20.0,1066,1163.681181
-20.0,1033,1172.707143
-20.0,841,1182.930658
-18.0,1101,1199.286714
-20.0,948,1207.604538
-20.0,915,1215.694981
-19.0,1054,1225.062619
-21.0,866,1232.933637
-19.0,1151,1247.129223
-21.0,805,1259.778603
-20.0,854,1268.300519
-21.0,789,1277.182541
-21.0,934,1285.220116
-21.0,911,1295.116594
-19.0,1042,1309.878655
-21.0,820,1319.781273
-21.0,820,1392.155413
-20.0,897,1400.881133
-19.0,1146,1410.964248
-18.0,1221,1423.582642
-19.0,1072,1438.491968
-20.0,837,1445.82497
-20.0,859,1453.38182
-19.0,1081,1462.931784
-20.0,840,1470.294296
-20.0,931,1481.294095
-21.0,895,1495.763716
-20.0,1150,1505.819158
-21.0,838,1515.018847
-21.0,972,1523.572777
-21.0,852,1531.014852
-20.0,866,1538.665025
-21.0,835,1636.726148
-20.0,1163,1646.960855
-20.0,1007,1655.828889
-20.0,1001,1666.4821
-20.0,910,1679.666308
-21.0,820,1689.343015
-18.0,987,1698.091454
-20.0,1004,1706.889811
-20.0,1023,1715.900587
-19.0,1124,1728.31249
-21.0,1032,1742.804756
-21.0,898,1750.722224
-20.0,1108,1762.310868
-20.0,1095,1771.950814
-20.0,835,1779.286439
-21.0,934,1787.570853
-18.0,1352,1865.37754
-20.0,1133,1880.189216
-21.0,957,1888.599424
-21.0,887,1896.265281
-18.0,1156,1906.490429
-20.0,1071,1919.72713
-20.0,1188,1935.852115
-20.0,1034,1944.911931
-20.0,1049,1954.150276
-21.0,1048,1963.361898
-18.0,1049,1972.558342
-20.0,930,1981.019171
-20.0,898,1995.641522
-19.0,1088,2007.471205
-21.0,968,2015.992686
-20.0,980,2094.343477
-20.0,1082,2103.856832
-21.0,969,2115.108512
-20.0,1188,2132.108879
-18.0,1473,2145.186966
-19.0,1021,2154.119818
-21.0,822,2161.350982
-19.0,1194,2171.884736
-20.0,1014,2180.771405
-20.0,1106,2190.401043
-18.0,1148,2200.448378
-20.0,1146,2214.242032
-19.0,1071,2228.800354
-21.0,950,2239.499737
-20.0,982,2248.085407
-20.0,1054,2340.933825
-17.0,1317,2355.39961
-16.0,1386,2374.86571
-12.0,1763,2390.237639
-18.0,1113,2399.959487
-17.0,1465,2415.142751
-18.0,1281,2432.254236
-19.0,1432,2444.87095
-19.0,1202,2455.327734
-19.0,1415,2467.687694
-20.0,1400,2488.443561
-19.0,1589,2612.209681
-20.0,1396,2624.269344
-17.0,1649,2638.755076
-17.0,1667,2662.446779
-20.0,1317,2673.834951
-18.0,1928,2690.701173
-19.0,1682,2705.294646
-11.0,2205,2734.207438
-21.0,1380,2746.093441
-14.0,2275,2875.572243
-16.0,1804,2891.354407
-21.0,1526,2907.365908
-14.0,1802,2929.577783
-18.0,1878,2946.049966
-20.0,1525,2966.826665
-14.0,2141,2989.209122
-17.0,2148,3009.945647
-16.0,2283,3173.565302
-19.0,1705,3190.579768
-13.0,2263,3212.934723
-11.0,2189,3241.263597
-16.0,1930,3257.978254
-17.0,2081,3279.429239
-14.0,2111,3304.816933
-19.0,1702,3321.527004
-20.0,1694,3478.886695
-13.0,2605,3506.167017
-13.0,2208,3527.457094
-13.0,2587,3558.385091
-21.0,1625,3572.552595
-14.0,2272,3599.16447
-9.0,2450,3622.859597
-13.0,2273,3796.478784
-12.0,2490,3821.558146
-9.0,2954,3853.763898
-14.0,2661,3878.646193
-16.0,2383,3906.635434
-9.0,2770,3932.361962
-13.0,2494,4142.033471
-9.0,2619,4171.05072
-14.0,2076,4190.784488
-7.0,2904,4222.402505
-9.0,2528,4244.205813
-7.0,2903,4280.737427
-3.0,3014,4498.897485
-13.0,2313,4521.736394
-11.0,2517,4543.31084
-7.0,2976,4579.373059
5.0,2963,4605.191033
-9.0,2521,4638.119663
-9.0,2203,4838.845098
-14.0,2160,4857.555802
-3.0,2883,4893.693971
-3.0,3312,4924.288621
-3.0,3132,4958.211706
-3.0,2841,4985.555923
-5.0,3232,5209.972044
7.0,3270,5249.662111
-9.0,2918,5274.760846
-3.0,3320,5313.130171
2.0,3195,5340.643694
