#{"t_start": 1572463742.2058973, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,957,216.451219
-21.0,821,438.344419
-21.0,779,663.849466
-20.0,837,888.868426
-21.0,818,1120.378791
-21.0,940,1363.522383
-21.0,1076,1595.102448
-20.0,1012,1835.737893
-21.0,1093,2067.551065
-16.0,1475,2313.145446
-19.0,1511,2562.740722
-18.0,1726,2841.56536
-15.0,1879,3122.558462
-21.0,1452,3399.062475
-13.0,2419,3757.55556
-19.0,1881,4045.553331
-2.0,3481,4472.232373
-4.0,3403,4815.375731
-4.0,3303,5154.46682
-9.0,2694,5472.755142
0,294.662144
-20.0,1105,304.388091
-21.0,789,312.101556
-21.0,939,321.226138
-19.0,931,329.461237
-21.0,872,337.225832
-20.0,942,345.740937
-20.0,842,355.984843
-21.0,847,369.803809
-20.0,963,378.256091
-20.0,959,386.72193
-19.0,1086,396.271637
-19.0,1106,477.027978
-20.0,1180,487.942098
-21.0,877,495.710583
-21.0,849,503.097576
-19.0,929,511.242783
-20.0,943,519.596017
-20.0,960,528.037784
-20.0,883,538.465836
-20.0,1094,555.715411
-20.0,985,564.381484
-21.0,938,572.695503
-20.0,1045,581.958416
-21.0,940,595.79051
-20.0,924,606.687318
-21.0,940,615.072626
-21.0,822,622.256643
-21.0,848,629.825116
-20.0,896,698.113372
-20.0,990,706.864053
-20.0,922,719.820384
-21.0,945,733.723317
-20.0,878,741.517321
-20.0,1156,751.623549
-21.0,868,759.379867
-21.0,925,767.632546
-18.0,1174,779.10483
-21.0,822,792.038541
-21.0,967,802.112174
-20.0,866,809.823141
-18.0,1258,820.997916
-20.0,999,829.908934
-21.0,985,841.609277
-20.0,840,855.016476
-21.0,849,926.331087
-20.0,1000,935.181045
-20.0,958,943.600303
-19.0,1080,953.177857
-21.0,806,964.05341
-21.0,851,977.252004
-20.0,1006,986.962394
-21.0,911,995.007516
-15.0,1401,1007.396259
-21.0,1033,1020.115505
-20.0,1115,1037.443312
-20.0,854,1045.012084
