#{"t_start": 1572463741.3469973, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,956,217.216424
-18.0,1079,452.85009
-21.0,847,668.05385
-20.0,918,895.091276
-19.0,934,1127.53905
-20.0,894,1361.602464
-20.0,839,1583.320728
-20.0,956,1833.601291
-20.0,915,2059.062795
-18.0,1278,2304.643442
-18.0,1425,2559.915672
-20.0,1446,2826.617393
-17.0,2209,3140.279604
-18.0,1853,3423.225865
-19.0,1752,3723.008581
-10.0,3026,4106.595207
4.0,3098,4452.725455
6.0,3028,4796.715872
2.0,3683,5176.065245
16.0,2226,5450.020913
20.0,838,298.958522
-20.0,977,307.568078
-20.0,943,317.607571
-21.0,883,325.419682
-20.0,898,333.38042
-21.0,866,341.102128
-21.0,809,349.715866
-21.0,955,362.241599
-21.0,960,374.464296
-19.0,1177,384.803065
-20.0,1078,394.308572
-19.0,992,403.069609
-21.0,907,482.448766
-21.0,908,490.44841
-21.0,867,498.074369
-21.0,965,506.608098
-20.0,1004,515.45898
-20.0,1046,524.638056
-20.0,918,533.641403
-20.0,1002,549.892836
-19.0,1065,561.119059
-20.0,1080,570.641542
-20.0,987,579.437273
-21.0,1063,592.539316
-20.0,1109,606.924627
-20.0,890,614.859313
-21.0,957,623.242339
-21.0,785,630.256018
-21.0,786,697.511671
-20.0,957,706.018533
-21.0,870,717.538582
-21.0,788,731.118041
-21.0,970,739.657616
-20.0,893,747.405142
-21.0,823,754.659846
-20.0,836,762.15811
-19.0,996,770.968415
-19.0,1143,783.164339
-19.0,969,797.906296
-18.0,1024,807.052058
-21.0,847,814.575855
-20.0,918,822.728678
-20.0,914,830.89492
-21.0,907,841.927629
-20.0,960,856.338594
-21.0,898,928.239885
-21.0,884,935.958369
-20.0,838,943.314528
-21.0,824,950.607473
-21.0,764,957.879089
-20.0,931,973.153969
-21.0,991,984.70629
-19.0,1105,994.400289
-21.0,941,1002.735082
-20.0,885,1010.501436
-21.0,914,1025.012412
-20.0,873,1037.363173
-20.0,1111,1047.139824
-21.0,776,1054.118628
-21.0,845,1061.537423
-21.0,805,1068.706485
-19.0,1086,1080.940692
-20.0,916,1156.857704
-19.0,1089,1166.529335
-21.0,932,1175.093924
-21.0,1031,1189.386188
-19.0,990,1202.046013
-19.0,1294,1213.304582
-21.0,910,1221.493416
-19.0,1022,1230.717073
-19.0,992,1239.563872
-20.0,954,1254.476267
-21.0,816,1265.51415
-21.0,940,1275.67864
-18.0,1072,1285.067669
-20.0,944,1295.319569
-21.0,938,1308.507823
-21.0,1032,1321.02191
-19.0,1009,1395.86031
-21.0,848,1403.356588
-20.0,961,1411.775831
-21.0,1124,1423.454782
-20.0,1097,1438.61487
-20.0,1109,1448.305121
-21.0,838,1455.623741
-19.0,1192,1466.21692
-20.0,948,1476.39011
-21.0,822,1487.401234
-19.0,999,1499.936266
-21.0,911,1507.874731
-20.0,1020,1518.657203
-21.0,791,1525.55207
-20.0,867,1533.320575
-21.0,782,1542.335926
-21.0,968,1639.373899
-21.0,973,1647.933793
-21.0,972,1656.492234
-20.0,1231,1670.078593
-21.0,850,1684.200613
-20.0,962,1692.727486
-19.0,1183,1703.086488
-21.0,911,1711.134522
-20.0,1062,1720.503132
-20.0,1088,1735.362816
-19.0,1110,1747.867598
-20.0,857,1757.218781
-20.0,1029,1766.249059
-19.0,1037,1775.407877
-20.0,1128,1785.264904
-21.0,904,1793.266901
-20.0,1061,1872.459952
-21.0,900,1881.363365
-21.0,837,1888.733546
-21.0,1124,1898.627632
-20.0,1018,1907.583049
-21.0,776,1917.130839
-20.0,1199,1934.379673
-20.0,1041,1943.538286
-19.0,1029,1952.573393
-20.0,955,1961.006026
-16.0,1383,1973.063275
-21.0,882,1981.282767
-19.0,973,1996.839167
-21.0,817,2005.859418
-19.0,1027,2014.909604
-21.0,1018,2093.572566
-20.0,1106,2103.224382
-20.0,995,2114.729623
-20.0,1159,2131.49935
-20.0,1199,2142.051832
-17.0,1215,2152.841262
-19.0,1204,2163.415044
-20.0,1028,2172.479407
-19.0,1083,2181.91726
-20.0,1049,2191.069948
-18.0,1517,2204.355356
-17.0,1242,2219.587379
-19.0,1450,2239.272974
-18.0,1256,2333.755743
-18.0,1216,2344.649806
-20.0,1081,2356.883415
-20.0,1584,2378.096283
-18.0,1385,2390.170335
-17.0,1336,2401.813623
-20.0,1324,2417.109434
-18.0,1522,2435.121295
-20.0,1446,2447.78221
-20.0,1341,2459.388966
-18.0,1631,2476.521823
-17.0,1512,2496.387826
-20.0,1559,2618.923392
-17.0,1826,2634.732178
-17.0,1681,2654.427807
-19.0,1543,2672.057227
-17.0,1545,2685.530837
-19.0,1581,2699.371312
-19.0,1713,2717.147783
-15.0,1896,2740.304595
-19.0,1768,2755.712649
-17.0,1533,2878.660115
-13.0,2095,2896.971104
-19.0,1535,2918.267178
-16.0,2212,2938.884893
-20.0,1663,2956.261535
-15.0,1800,2980.360207
-16.0,2052,2998.121502
-19.0,1660,3016.260654
-18.0,1837,3175.731573
-20.0,1500,3189.539096
-17.0,1846,3208.365311
-15.0,2082,3230.696797
-17.0,1786,3251.327799
-18.0,1769,3266.706356
-18.0,1766,3289.558306
-14.0,2127,3310.969587
-16.0,1905,3329.389371
-6.0,2591,3499.264819
-12.0,2523,3522.672283
-11.0,2532,3552.644664
-19.0,2039,3571.443694
-14.0,2694,3604.153704
-15.0,2100,3622.350889
-15.0,2116,3794.555494
-16.0,2086,3812.94532
-19.0,2109,3841.137557
-13.0,2795,3865.158306
-20.0,2003,3887.684317
-15.0,2536,3915.529296
-18.0,2165,3934.209179
-13.0,2171,4140.714024
-9.0,2755,4171.311647
-19.0,2007,4190.450993
-12.0,2257,4216.413615
-15.0,2040,4234.069516
-4.0,3174,4272.34033
-8.0,2736,4296.61404
-4.0,3223,4519.439057
-4.0,3278,4548.551266
-9.0,2728,4581.668105
-5.0,2875,4607.447025
-6.0,3054,4644.213097
3.0,3354,4854.806565
5.0,2822,4890.376894
-8.0,2570,4912.683925
1.0,3175,4948.833497
4.0,3149,4975.996506
-14.0,1678,5189.809814
-2.0,3432,5219.573666
9.0,2716,5254.362728
-6.0,2977,5280.186958
-17.0,1675,5298.53624
4.0,3043,5330.298501
