#{"t_start": 1572463742.2396803, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,867,210.574303
-21.0,1037,449.163637
-20.0,983,673.919948
-21.0,842,889.147739
-21.0,884,1123.380981
-21.0,823,1355.840423
-21.0,938,1587.361483
-20.0,981,1834.120331
-21.0,940,2059.734487
-21.0,1223,2301.089876
-20.0,1167,2546.230391
-19.0,1849,2847.944787
-17.0,1784,3117.737865
-13.0,2178,3439.454716
-12.0,2675,3771.374128
-6.0,3305,4120.103131
-9.0,2802,4438.061625
-5.0,3138,4802.675339
-2.0,3266,5152.569666
7.0,2687,5472.408781
