#{"t_start": 1572463742.9468534, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,1000,218.555313
-21.0,777,435.158614
-20.0,1125,679.783971
-21.0,883,891.264695
-21.0,888,1122.938924
-21.0,834,1355.930578
-18.0,1175,1600.740806
-19.0,987,1833.720782
-20.0,1007,2062.438095
-19.0,1153,2296.863933
-17.0,1627,2568.416062
-12.0,2077,2858.822563
-14.0,2428,3149.933141
-18.0,1858,3421.943666
-18.0,2027,3734.960146
-11.0,2917,4099.764632
-5.0,2884,4441.141471
-18.0,1503,4715.338731
15.0,2250,5099.6418
-6.0,2548,5464.742401
