#{"t_start": 1572463742.949017, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,804,206.546221
-19.0,1111,453.08755
-21.0,882,668.221989
-21.0,1045,900.751561
-19.0,1051,1132.88468
-21.0,939,1362.716275
-21.0,910,1585.456028
-20.0,975,1833.050397
-19.0,1065,2065.204634
-18.0,1346,2306.14414
-20.0,1208,2547.646316
-20.0,1688,2838.700081
-10.0,2622,3161.549083
-14.0,2218,3440.954638
-18.0,1966,3731.437842
-15.0,1962,4049.51835
-12.0,1956,4392.304545
4.0,2815,4782.884959
-21.0,937,5028.382092
7.0,2853,5481.03055
