#{"t_start": 1572427180.8156586, "env_id": "PongNoFrameskip-v4"}
r,l,t
-10.0,2269,1320.092175
3.0,4093,2774.934131
19.0,1855,4083.396544
20.0,1717,5395.873758
21.0,1639,6703.535085
20.0,1728,8018.316921
20.0,1795,9332.036895
21.0,1637,10633.937923
21.0,1639,11942.404217
20.0,1728,13257.026541
20.0,1750,14575.326666
18.0,1852,15890.68569
21.0,1630,17191.684309
21.0,1630,18485.250589
21.0,1630,19777.455686
21.0,1633,21072.528955
21.0,1634,22366.617556
21.0,1631,23661.438928
21.0,1628,24953.463438
