#{"t_start": 1572427181.0453303, "env_id": "PongNoFrameskip-v4"}
r,l,t
-12.0,2999,1355.532063
3.0,4089,2774.467486
21.0,1636,4072.421191
20.0,1717,5395.633742
20.0,1719,6706.865283
20.0,1730,8018.229735
20.0,1761,9330.00791
21.0,1636,10633.636652
21.0,1639,11942.175243
20.0,1733,13257.159803
19.0,1803,14577.874126
20.0,1714,15883.248578
21.0,1634,17191.754055
21.0,1630,18485.042981
21.0,1634,19777.488911
21.0,1635,21072.457087
21.0,1635,22366.456981
21.0,1631,23661.222243
20.0,1707,24957.375209
