#{"t_start": 1572427180.5017457, "env_id": "PongNoFrameskip-v4"}
r,l,t
-14.0,2072,1310.0148
-2.0,3857,2763.768117
19.0,1944,4088.063073
19.0,1907,5406.213857
20.0,1717,6707.314339
20.0,1725,8018.436595
20.0,1697,9327.22884
21.0,1638,10634.339971
18.0,1876,11955.230221
13.0,2033,13271.968972
19.0,1797,14578.074633
20.0,1714,15883.775707
21.0,1633,17192.218046
21.0,1634,18485.840564
21.0,1631,19777.8765
21.0,1626,21072.319591
21.0,1628,22366.475008
21.0,1626,23661.37511
20.0,1708,24957.981487
