#{"t_start": 1572427179.8193948, "env_id": "PongNoFrameskip-v4"}
r,l,t
-14.0,2076,1310.908419
5.0,3582,2750.621716
19.0,1854,4084.327869
20.0,1717,5396.828568
21.0,1635,6704.287911
21.0,1635,8014.260674
20.0,1794,9332.916633
21.0,1640,10635.167502
21.0,1635,11943.071954
21.0,1638,13253.186889
19.0,1797,14578.745479
21.0,1631,15880.272738
21.0,1626,17192.355163
21.0,1632,18486.372862
21.0,1636,19778.849916
21.0,1628,21073.153763
21.0,1629,22367.204967
21.0,1629,23662.251611
20.0,1710,24958.761325
