#{"t_start": 1572427180.8761036, "env_id": "PongNoFrameskip-v4"}
r,l,t
-10.0,2268,1319.986704
-2.0,3861,2763.703101
19.0,1858,4083.524932
20.0,1700,5394.832964
19.0,1805,6711.202909
21.0,1639,8013.488215
20.0,1764,9330.316189
21.0,1639,10634.065657
21.0,1635,11942.025397
21.0,1636,13252.038493
19.0,1803,14578.048346
21.0,1631,15879.227755
21.0,1626,17191.340122
21.0,1629,18485.105229
21.0,1630,19777.411681
21.0,1633,21072.476654
21.0,1632,22366.389734
21.0,1632,23661.460983
21.0,1634,24953.828866
