#{"t_start": 1572427181.0121155, "env_id": "PongNoFrameskip-v4"}
r,l,t
-14.0,2078,1309.829055
3.0,4095,2774.843299
21.0,1636,4072.430971
20.0,1700,5394.691977
21.0,1635,6703.113956
20.0,1731,8018.354761
20.0,1670,9325.269235
21.0,1635,10633.578671
21.0,1637,11942.040711
21.0,1632,13251.624688
20.0,1703,14572.68001
18.0,1847,15890.213052
21.0,1636,17191.934571
21.0,1634,18485.320309
21.0,1635,19777.5931
21.0,1628,21071.98947
21.0,1630,22366.111279
21.0,1633,23661.399396
21.0,1627,24953.194839
