#{"t_start": 1572427180.2554147, "env_id": "PongNoFrameskip-v4"}
r,l,t
-12.0,2999,1356.279491
3.0,4095,2775.576718
21.0,1641,4073.592964
20.0,1765,5399.123152
21.0,1641,6704.244774
21.0,1638,8014.042351
20.0,1791,9332.331426
21.0,1635,10634.307474
21.0,1642,11943.165741
19.0,1842,13262.901852
20.0,1698,14573.101496
21.0,1635,15880.12491
21.0,1629,17192.168294
21.0,1636,18486.217827
21.0,1628,19777.850616
21.0,1634,21073.15737
21.0,1625,22366.377621
21.0,1627,23661.6945
20.0,1710,24958.339363
