#{"t_start": 1572427180.7925868, "env_id": "PongNoFrameskip-v4"}
r,l,t
-12.0,3001,1355.870309
-2.0,3859,2763.588068
21.0,1641,4073.058888
19.0,1743,5397.322819
20.0,1722,6707.258845
21.0,1638,8013.507561
20.0,1696,9326.866318
21.0,1635,10633.795558
21.0,1640,11942.49789
20.0,1735,13257.512661
20.0,1698,14572.602618
19.0,1814,15888.771188
21.0,1628,17191.559976
21.0,1635,18485.629601
21.0,1630,19777.483001
21.0,1634,21072.653605
21.0,1630,22366.343043
21.0,1630,23661.385656
21.0,1633,24953.813852
