#{"t_start": 1572468574.9649959, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,929,254.849974
-20.0,898,518.555691
-21.0,883,780.271924
-21.0,780,1037.894226
-20.0,956,1317.215992
-17.0,1262,1602.289461
-20.0,924,1858.584154
-20.0,958,2121.355023
-19.0,1077,2383.963992
-21.0,1052,2649.405139
-21.0,897,2906.874418
-16.0,1529,3202.536863
-12.0,1897,3512.491411
-13.0,1832,3807.012284
-19.0,1535,4095.21879
-8.0,2269,4441.438014
-9.0,2455,4772.02733
-15.0,1827,5076.704609
-9.0,2195,5393.357307
-1.0,3007,5745.517667
