#{"t_start": 1572468573.8999143, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,818,250.373788
-21.0,845,516.869782
-20.0,930,783.962882
-20.0,944,1046.501937
-20.0,902,1315.910345
-21.0,811,1580.616004
-19.0,1051,1866.139557
-20.0,1066,2127.964395
-21.0,937,2378.34436
-17.0,1264,2658.939095
-20.0,887,2907.417485
-18.0,1261,3191.011723
-19.0,1905,3513.870742
-14.0,1936,3812.506371
-11.0,1862,4110.452789
-9.0,2315,4444.186783
-7.0,2230,4764.475647
-3.0,2381,5099.563555
-11.0,2024,5387.384563
-6.0,2536,5726.998166
18,325.90062
-20.0,925,338.866589
-21.0,787,349.296684
-21.0,997,362.615153
-21.0,859,374.07593
-21.0,884,385.882989
-21.0,1015,399.506194
-21.0,804,410.253413
-20.0,836,421.596668
-20.0,902,433.591565
-19.0,933,446.393972
-21.0,898,458.919701
-20.0,913,471.36218
-20.0,874,541.469711
-20.0,1042,555.304676
-20.0,1012,567.908419
-21.0,875,579.676463
-20.0,1051,593.605918
-21.0,907,605.766742
-20.0,1094,620.639765
-20.0,833,631.938321
-21.0,789,642.643208
-21.0,927,654.722158
-20.0,953,667.536649
-20.0,839,678.987059
-19.0,975,692.084215
-20.0,897,704.013709
-21.0,840,715.438686
-19.0,912,727.331084
-19.0,1202,794.868033
-18.0,1147,810.692079
-20.0,896,822.900732
-21.0,789,833.509683
-19.0,1025,847.35899
-21.0,969,860.302627
-21.0,911,872.499828
-20.0,920,884.890004
-19.0,978,898.156728
-20.0,1018,912.119394
-20.0,842,923.505594
-21.0,845,934.591801
-20.0,940,947.306811
-21.0,851,958.942767
-18.0,1034,972.865886
-20.0,960,985.835715
-20.0,975,998.765042
-21.0,1063,1070.770777
-21.0,968,1084.042401
-21.0,1096,1098.593232
-19.0,990,1111.735786
-21.0,905,1123.818161
-19.0,1186,1139.704418
-21.0,779,1150.370986
-20.0,991,1163.422413
-19.0,1076,1177.890031
-19.0,1062,1192.175628
-21.0,789,1202.73385
-21.0,927,1215.394113
-19.0,1034,1229.06323
-20.0,883,1241.120593
-21.0,878,1252.936081
-18.0,1036,1266.724808
-20.0,1052,1343.976111
-20.0,841,1355.50537
-19.0,961,1368.205744
-21.0,840,1379.306338
-20.0,919,1391.53407
-21.0,909,1403.885063
-19.0,1012,1417.472373
-20.0,983,1430.607287
-21.0,836,1441.685496
-19.0,1054,1455.971447
-21.0,779,1466.683071
-21.0,838,1477.821323
-20.0,1034,1491.810523
-20.0,837,1502.960544
-21.0,807,1514.085547
-21.0,824,1525.232084
-20.0,985,1538.195596
-20.0,934,1615.671867
-21.0,1046,1629.880639
-21.0,849,1641.1677
-20.0,1104,1656.361136
-21.0,818,1667.326743
-20.0,864,1678.904727
-20.0,869,1690.640492
-21.0,874,1702.314038
-21.0,883,1714.378712
-20.0,985,1727.446549
-21.0,804,1738.279567
-20.0,879,1750.044248
-20.0,882,1762.004082
-21.0,880,1773.880793
-21.0,893,1785.83352
-19.0,979,1798.97144
-20.0,869,1810.746488
-20.0,903,1875.270634
-21.0,887,1886.807199
-20.0,999,1900.611063
-20.0,955,1913.289213
-20.0,836,1924.701751
-21.0,822,1935.502695
-20.0,912,1947.701144
-21.0,881,1959.743232
-21.0,961,1972.424624
-20.0,968,1985.32303
-21.0,958,1998.130182
-21.0,842,2009.368805
-21.0,1017,2023.276819
-21.0,912,2035.306932
-20.0,945,2048.038497
-21.0,874,2059.369831
-20.0,831,2070.592939
-19.0,1121,2134.669976
-15.0,1343,2153.099624
-19.0,1011,2166.656379
-19.0,1078,2181.234219
-19.0,1145,2196.291765
-18.0,1145,2211.530331
-19.0,1033,2225.172548
-21.0,1082,2239.241976
-21.0,963,2252.262646
-20.0,895,2264.227922
-18.0,1026,2278.118945
-20.0,950,2290.642256
-19.0,934,2303.000652
-20.0,919,2315.186955
-18.0,1073,2329.639472
-20.0,981,2342.794039
-21.0,880,2408.938168
-20.0,1061,2423.496954
-20.0,1044,2437.591317
-18.0,1326,2455.807874
-21.0,851,2467.3223
-20.0,1019,2480.837024
-20.0,982,2494.092136
-21.0,919,2506.422699
-21.0,1110,2521.248275
-20.0,1026,2534.778677
-20.0,1002,2548.480572
-18.0,1086,2563.099265
-19.0,1064,2577.510269
-18.0,1151,2592.969922
-18.0,1255,2666.198657
-20.0,860,2677.978806
-21.0,821,2689.299195
-19.0,1009,2702.677413
-20.0,1063,2717.211025
-19.0,1039,2730.846407
-19.0,1197,2746.876052
-19.0,1072,2761.021967
-20.0,1353,2778.469876
-17.0,1327,2795.448401
-20.0,1172,2809.817961
-18.0,1165,2824.2485
-19.0,1200,2839.829291
-19.0,1281,2856.690485
-18.0,1349,2934.672097
-20.0,1048,2948.483587
-19.0,1019,2962.009372
-21.0,1184,2977.711494
-18.0,1361,2996.034384
-21.0,1032,3009.85489
-19.0,1104,3024.626741
-17.0,1379,3042.99553
-20.0,1096,3057.4892
-20.0,1617,3079.270176
-19.0,1199,3095.138443
-20.0,1276,3112.259041
