#{"t_start": 1572468574.8172946, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,785,247.711692
-21.0,970,522.15466
-20.0,838,778.510225
-21.0,1059,1050.724738
-21.0,758,1307.276848
-19.0,1023,1589.625767
-21.0,883,1857.003214
-20.0,851,2117.035384
-21.0,875,2374.721478
-18.0,1185,2655.098194
-20.0,1107,2916.332435
-19.0,1418,3197.551064
-14.0,1901,3512.780509
-11.0,1983,3813.656006
-11.0,2064,4118.007078
-19.0,1670,4418.891005
-12.0,2211,4762.256328
-16.0,1540,5063.468688
-10.0,1996,5385.193774
-7.0,2571,5727.548371
