#{"t_start": 1572468574.8853893, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,881,252.615113
-21.0,824,514.612093
-20.0,889,780.660104
-20.0,1030,1049.51807
-19.0,1254,1331.39469
-19.0,963,1586.484726
-20.0,938,1859.376403
-19.0,935,2120.381436
-21.0,845,2373.578424
-19.0,1052,2649.478554
-21.0,884,2906.291431
-9.0,2032,3225.285795
-20.0,1543,3497.332945
-15.0,1881,3809.043391
-18.0,1539,4095.466449
-11.0,2342,4444.342887
-10.0,2054,4755.806474
-3.0,2303,5094.715915
-11.0,2162,5392.078161
-2.0,2988,5744.835754
