#{"t_start": 1572468574.2345505, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,783,248.191952
-20.0,885,518.598121
-20.0,838,779.071079
-20.0,982,1048.089509
-21.0,960,1318.222334
-21.0,1002,1589.24377
-20.0,835,1855.327146
-18.0,1086,2128.366541
-21.0,927,2377.636599
-21.0,1016,2648.606614
-20.0,1083,2916.048569
-18.0,1300,3192.680297
-14.0,2004,3517.630576
-20.0,1203,3783.194442
-11.0,2146,4121.976863
-20.0,1522,4412.800721
-11.0,2150,4760.311612
-8.0,2241,5093.057271
-3.0,2739,5416.9179
-4.0,2693,5732.930681
.0,1165,331.3327
-20.0,913,343.769929
-21.0,821,354.799617
-17.0,1181,370.631926
-21.0,877,382.075764
-21.0,842,393.232796
-20.0,850,404.713252
-20.0,1076,419.243475
-19.0,974,432.382843
-21.0,778,442.952114
-21.0,927,455.68629
-20.0,842,467.44951
-21.0,884,537.634624
-20.0,990,551.042969
-20.0,835,561.47492
-20.0,959,574.00776
-21.0,814,584.778815
-20.0,972,597.697068
-21.0,931,610.333596
-20.0,836,621.693038
-21.0,867,633.536814
-21.0,850,645.018826
-21.0,876,656.398085
-21.0,818,667.399487
-20.0,951,680.318931
-21.0,946,693.113159
-20.0,1008,706.34485
-19.0,1023,720.336009
-21.0,882,731.896089
-20.0,1012,796.808918
-19.0,1154,812.793741
-21.0,909,825.149286
-21.0,818,836.15948
-17.0,1216,852.604382
-21.0,760,862.737551
-20.0,862,874.382057
-21.0,786,884.75625
-18.0,1021,898.654737
-21.0,1033,912.835634
-20.0,895,924.943978
-21.0,820,935.634147
-20.0,1029,949.590773
-19.0,1094,964.62179
-20.0,895,976.558611
-20.0,840,987.862978
-19.0,1045,1001.625002
-21.0,781,1069.864441
-21.0,1027,1083.939472
-21.0,1054,1098.053776
-21.0,1107,1112.854272
-21.0,821,1123.72295
-20.0,1007,1137.296249
-21.0,1033,1151.266569
-19.0,1016,1164.791937
-19.0,1013,1178.272009
-21.0,908,1190.410027
-20.0,1035,1204.268207
-19.0,1201,1220.407433
-20.0,1083,1235.209972
-20.0,1005,1248.579157
-14.0,1353,1266.738077
-21.0,910,1342.052391
-21.0,824,1353.414545
-20.0,919,1365.61078
-20.0,981,1378.612962
-21.0,884,1390.225755
-21.0,940,1403.089865
-21.0,850,1414.500763
-20.0,971,1427.611432
-21.0,777,1437.868019
-20.0,897,1449.88761
-21.0,876,1461.895224
-18.0,1164,1477.449424
-19.0,933,1490.057648
-20.0,1073,1504.514986
-21.0,823,1515.931559
-21.0,869,1527.501508
-21.0,851,1538.721219
-20.0,1016,1617.281846
-21.0,833,1628.568596
-18.0,1151,1644.00843
-20.0,954,1657.12945
-21.0,1015,1670.743551
-21.0,929,1683.169512
-20.0,937,1695.753543
-21.0,787,1706.424832
-21.0,1096,1721.225926
-20.0,869,1732.818569
-20.0,926,1745.2036
-21.0,946,1757.918294
-21.0,786,1768.518106
-21.0,909,1780.809012
-21.0,1018,1794.54913
-19.0,965,1807.480804
-16.0,1249,1876.572952
-20.0,1175,1892.379299
-21.0,962,1905.367227
-21.0,849,1916.822862
-21.0,959,1929.589834
-20.0,839,1940.696014
-21.0,936,1953.430005
-19.0,1103,1968.189317
-20.0,1169,1983.732356
-17.0,1129,1998.843723
-20.0,1122,2013.909874
-20.0,842,2025.295135
-21.0,800,2035.946823
-21.0,968,2048.963763
-21.0,914,2060.868098
-20.0,955,2073.797594
-20.0,980,2135.93981
-19.0,928,2148.709102
-19.0,1090,2163.391748
-21.0,817,2174.336495
-19.0,930,2186.769145
-21.0,1132,2201.795991
-20.0,977,2214.736392
-19.0,1035,2228.25506
-21.0,937,2240.494834
-20.0,910,2252.911446
-19.0,1054,2267.081042
-17.0,1361,2285.214136
-20.0,869,2296.972867
-20.0,897,2308.6292
-20.0,836,2319.638483
-19.0,1069,2334.033839
-21.0,1034,2402.114373
-19.0,1117,2417.471254
-19.0,1198,2433.6558
-20.0,1087,2448.727786
-20.0,1013,2462.541826
-21.0,906,2474.544345
-20.0,900,2486.691904
-20.0,1080,2501.153535
-19.0,969,2514.185672
-21.0,946,2526.774353
-21.0,1036,2540.655395
-18.0,1194,2556.630734
-19.0,1071,2571.373044
-20.0,947,2583.978272
-17.0,1473,2603.900747
-20.0,967,2673.307863
-19.0,1185,2689.568338
-20.0,957,2702.328527
-20.0,899,2714.540561
-20.0,1111,2729.202496
-20.0,959,2741.864222
-19.0,1049,2755.807986
-20.0,1097,2770.073874
-19.0,1233,2786.275976
-20.0,1063,2799.618791
-19.0,1281,2815.325432
-18.0,1127,2829.094931
-19.0,1183,2844.95403
-20.0,975,2857.66979
-19.0,1363,2935.825256
-17.0,1321,2953.338831
-20.0,1252,2969.82967
-19.0,1303,2987.210507
-18.0,1189,3003.29921
-18.0,1313,3020.921937
-18.0,1323,3038.399011
-20.0,1197,3054.48973
-21.0,1139,3069.706827
-19.0,1105,3084.38946
-19.0,1369,3102.664541
-18.0,1266,3119.492062
-19.0,1513,3231.451993
-17.0,1765,3254.504549
-15.0,1658,3276.749217
-13.0,1928,3301.744247
-20.0,1417,3320.517277
-18.0,1512,3340.584737
-14.0,1677,3362.950388
-18.0,1633,3384.164799
-16.0,1858,3409.215085
-11.0,1907,3434.104107
-17.0,1568,3549.44623
-21.0,1408,3567.974538
-21.0,1595,3588.839925
-16.0,1727,3611.900395
-12.0,2217,3641.03253
-20.0,1788,3664.273874
-9.0,2339,3695.38602
-15.0,1774,3718.583099
-19.0,1853,3836.995499
-12.0,1987,3863.022678
-21.0,1534,3882.995149
-19.0,1966,3908.33833
-11.0,2024,3934.833901
-18.0,1671,3956.389174
-20.0,1489,3975.930377
-13.0,2041,4002.522422
-19.0,1667,4024.543384
-15.0,2095,4165.871173
-19.0,1465,4185.31966
-10.0,2150,4213.920739
-19.0,1636,4235.318285
-9.0,2257,4264.53591
-11.0,2198,4293.66225
-10.0,2243,4323.417151
-8.0,2315,4354.275136
-18.0,1689,4489.71751
-7.0,2285,4519.25389
-5.0,2451,4551.51066
-16.0,1829,4575.238
-12.0,2053,4602.881837
-10.0,2139,4631.556801
-6.0,2481,4663.780198
-4.0,2555,4806.545542
-6.0,2582,4840.694776
1.0,2890,4878.754283
-10.0,2135,4907.293245
-2.0,2624,4941.402739
-1.0,2793,4978.238574
-10.0,2117,5122.909015
-10.0,1973,5148.733284
-6.0,2402,5180.161693
-11.0,2043,5206.612812
-8.0,2424,5238.371679
-2.0,2748,5274.799671
-8.0,2449,5306.793439
-10.0,2294,5448.460121
-6.0,2456,5480.440715
-6.0,2433,5512.923875
-9.0,2362,5544.188772
-4.0,2928,5583.044394
1.0,2780,5618.936612
