#{"t_start": 1572468573.625255, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,821,250.891808
-21.0,876,518.724382
-21.0,779,776.608034
-20.0,854,1042.789455
-19.0,995,1321.016473
-21.0,1333,1608.196237
-20.0,1056,1866.656679
-21.0,947,2122.097915
-21.0,837,2374.273141
-20.0,939,2645.306686
-16.0,1308,2925.625536
-19.0,1508,3202.737879
-19.0,1479,3495.687149
-20.0,1541,3796.650904
-17.0,2037,4118.141707
-5.0,2535,4452.646543
-19.0,1427,4728.840702
-6.0,2229,5093.181852
-7.0,2216,5395.405783
-8.0,2288,5717.43935
5,310.518075
-20.0,836,321.790537
-19.0,1004,335.75441
-20.0,975,348.817861
-21.0,864,360.428355
-20.0,982,373.525038
-21.0,847,384.832498
-21.0,847,395.934813
-20.0,924,408.581968
-21.0,788,419.049918
-21.0,824,430.153132
-20.0,836,441.516526
-21.0,870,453.389396
-19.0,1047,467.973252
-20.0,896,538.470779
-21.0,791,549.174194
-18.0,1369,566.291611
-21.0,898,578.454421
-21.0,882,590.13178
-19.0,1046,604.049534
-20.0,915,616.507293
-20.0,833,627.794494
-20.0,899,640.042494
-21.0,882,651.649067
-21.0,896,663.607234
-20.0,837,674.881537
-20.0,893,686.904771
-20.0,916,699.214564
-21.0,882,711.030235
-20.0,1010,724.597451
-21.0,846,735.844435
-20.0,838,798.418497
-20.0,842,810.057944
-21.0,1030,824.101458
-20.0,831,835.235643
-21.0,877,847.067879
-21.0,870,858.778756
-21.0,899,870.673779
-21.0,787,881.415269
-21.0,782,891.988997
-20.0,898,904.35101
-21.0,930,916.981997
-20.0,929,929.398209
-21.0,908,941.376993
-19.0,1073,956.081001
-20.0,1022,969.924469
-21.0,907,981.985808
-18.0,1043,995.971932
-21.0,844,1064.682352
-21.0,820,1076.381926
-21.0,823,1087.169292
-18.0,1303,1104.602921
-21.0,871,1116.205811
-20.0,993,1129.434643
-19.0,1079,1143.826265
-20.0,926,1156.260139
-20.0,919,1168.689368
-20.0,869,1180.259034
-19.0,975,1193.346289
-21.0,908,1205.486122
-20.0,885,1217.558585
-21.0,916,1229.836026
-21.0,787,1240.56546
-21.0,912,1252.768527
-21.0,843,1263.978228
-21.0,928,1339.520268
-20.0,947,1352.461675
-20.0,1047,1366.405053
-19.0,1057,1380.419827
-19.0,1072,1394.830091
-21.0,818,1405.801012
-19.0,1186,1421.806314
-20.0,1123,1436.680695
-21.0,911,1448.887685
-21.0,820,1460.105707
-21.0,808,1471.284985
-21.0,876,1482.648237
-21.0,896,1494.864218
-18.0,1040,1509.128795
-21.0,945,1521.798613
-21.0,959,1534.36283
-19.0,1097,1614.135684
-21.0,969,1627.184149
-19.0,1202,1643.336361
-20.0,929,1656.10036
-20.0,987,1669.499218
-20.0,1157,1684.876301
-21.0,915,1697.189914
-20.0,900,1709.543359
-21.0,779,1719.93914
-21.0,966,1732.817655
-19.0,1153,1748.249204
-21.0,895,1760.333253
-19.0,1068,1774.854812
-21.0,891,1786.717784
-20.0,1021,1800.472363
-21.0,925,1813.162571
-21.0,990,1878.342239
-21.0,956,1891.333242
-20.0,1156,1906.952195
-20.0,1170,1922.67016
-20.0,861,1934.14408
-21.0,847,1945.379065
-18.0,1192,1961.736873
-21.0,813,1972.390227
-19.0,1306,1989.859019
-21.0,821,2000.840174
-21.0,966,2013.738607
-20.0,1181,2029.618819
-21.0,908,2041.666118
-21.0,838,2052.839943
-21.0,1089,2067.21797
-21.0,1035,2081.211508
-20.0,1005,2143.889006
-21.0,883,2156.015878
-20.0,911,2168.165767
-20.0,929,2180.738662
-20.0,915,2192.733845
-19.0,1081,2207.262026
-19.0,1086,2221.487108
-21.0,995,2234.558087
-21.0,975,2247.481861
-19.0,1072,2261.975681
-21.0,822,2272.870429
-21.0,1030,2286.70249
-21.0,941,2299.38241
-21.0,850,2310.472674
-20.0,915,2322.605376
-18.0,1163,2338.256337
-20.0,864,2404.220691
-21.0,810,2415.184438
-19.0,1133,2430.657149
-20.0,921,2443.194847
-19.0,1019,2457.252261
-19.0,1147,2472.536402
-20.0,982,2485.75055
-21.0,824,2496.756332
-20.0,921,2509.17519
-20.0,970,2522.135174
-20.0,1229,2538.488743
-21.0,1012,2552.113156
-18.0,1290,2569.724785
-21.0,879,2581.330784
-20.0,999,2594.890795
-19.0,1208,2667.484381
-21.0,929,2680.204867
-18.0,1323,2698.231606
-20.0,949,2710.882531
-20.0,960,2723.768376
-20.0,952,2736.609419
-21.0,927,2748.952215
-19.0,1202,2764.751669
-21.0,1015,2777.749241
-20.0,1038,2790.971137
-19.0,1201,2806.117253
-19.0,1150,2820.171721
-18.0,1276,2836.28353
-21.0,1244,2852.785697
-19.0,1276,2869.316486
-19.0,1435,2948.736626
-20.0,983,2961.713912
-19.0,1115,2976.404899
-17.0,1287,2993.863163
-21.0,1046,3007.872513
-18.0,1244,3024.550668
-19.0,1224,3040.689249
-19.0,1237,3057.242651
-20.0,1569,3078.299121
-20.0,980,3091.252447
-21.0,1244,3107.985461
-19.0,1354,3125.844368
-20.0,1208,3233.596818
-19.0,1156,3248.755318
-19.0,1404,3267.705961
-19.0,1310,3284.815574
-19.0,1331,3302.111295
-18.0,1287,3319.057484
-21.0,1281,3335.981222
-17.0,1359,3354.122679
-16.0,1844,3378.438133
-15.0,1607,3399.778745
-17.0,1554,3420.274731
-20.0,1445,3533.667385
-20.0,1331,3551.482067
-14.0,2077,3578.937189
-17.0,1464,3598.208401
-10.0,2285,3628.429723
-14.0,2020,3654.861742
-13.0,2140,3682.944515
-14.0,2001,3709.540797
-17.0,1782,3732.433276
-12.0,2397,3858.18726
-13.0,2118,3885.884464
-20.0,1598,3906.476931
-13.0,1978,3932.353586
-12.0,1949,3957.534102
-19.0,1540,3977.826183
-6.0,2542,4011.140648
-18.0,1917,4150.302224
-16.0,1950,4175.652569
-10.0,2066,4203.215235
-12.0,2223,4232.454497
-19.0,1840,4256.401987
-18.0,1729,4279.269917
-19.0,1618,4300.578762
-4.0,2591,4334.848615
-20.0,1444,4354.107417
-6.0,2660,4502.074052
-18.0,1699,4524.050522
-2.0,2814,4560.93224
-16.0,1922,4586.397136
-16.0,1881,4611.675364
-8.0,2255,4641.771772
-3.0,2757,4786.921549
-6.0,2655,4821.681055
1.0,2992,4861.276431
1.0,2611,4895.908005
-4.0,2599,4930.250355
-7.0,2320,4960.71339
-5.0,2461,5109.632903
-4.0,2538,5143.006825
-9.0,2524,5175.889583
-12.0,2009,5202.020323
-3.0,2740,5237.772011
2.0,2871,5275.914417
-9.0,2150,5303.997018
-4.0,2767,5451.637462
-3.0,2810,5488.529542
1.0,2684,5524.318682
-7.0,2375,5555.808182
-8.0,2340,5586.829268
5.0,2623,5620.759802
