#{"t_start": 1572468574.2819781, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,1006,258.614158
-20.0,897,519.155445
-19.0,965,785.518475
-21.0,823,1040.836375
-21.0,812,1311.135975
-20.0,978,1587.822964
-21.0,896,1858.098639
-19.0,999,2124.504884
-21.0,906,2376.579576
-20.0,1041,2649.604233
-20.0,901,2907.851772
-18.0,1253,3190.019215
-17.0,1506,3496.406393
-12.0,2148,3821.668819
-18.0,2272,4128.148595
-10.0,2341,4444.856194
-1.0,2481,4774.024509
-8.0,1983,5083.434062
-3.0,2557,5408.920497
6.0,2535,5726.563182
