value_loss,policy_entropy,total_timesteps,nupdates,fps,explained_variance,ep_len_mean,ep_reward_mean
0.006833861581981182,1.761559247970581,2912000,36400,1133,0.9554476328194141,1068.21,-19.65
0.03543101251125336,1.7679592370986938,2920000,36500,1133,0.602136880159378,1067.54,-19.65
0.012976284138858318,1.7603721618652344,2928000,36600,1134,0.8915635347366333,1077.2,-19.57
0.02882910706102848,1.7362054586410522,2936000,36700,1134,0.8888914957642555,1079.14,-19.58
0.01807369664311409,1.7443891763687134,2944000,36800,1134,0.9417928121984005,1081.13,-19.59
0.02482747659087181,1.7594232559204102,2952000,36900,1134,0.8549391627311707,1081.62,-19.54
0.012245534919202328,1.7642914056777954,2960000,37000,1134,0.9082689955830574,1088.06,-19.49
0.015523187816143036,1.7352221012115479,2968000,37100,1135,0.880035787820816,1087.74,-19.48
0.0075113652274012566,1.7652826309204102,2976000,37200,1135,0.9620811380445957,1095.96,-19.45
0.013088452629745007,1.7554066181182861,2984000,37300,1135,0.8862054646015167,1101.85,-19.39
0.06000233814120293,1.7541885375976562,2992000,37400,1135,0.8326449543237686,1091.76,-19.47
0.023250637575984,1.7544677257537842,3000000,37500,1135,0.8439743369817734,1103.49,-19.41
0.009249722585082054,1.7636486291885376,3008000,37600,1127,0.9270954877138138,1100.43,-19.44
0.029375310987234116,1.7659881114959717,3016000,37700,1127,0.9002949595451355,1096.43,-19.42
0.018206749111413956,1.7687137126922607,3024000,37800,1128,0.9393446370959282,1092.65,-19.46
0.018765810877084732,1.7667242288589478,3032000,37900,1128,0.8738728612661362,1095.41,-19.45
0.018275493755936623,1.7611143589019775,3040000,38000,1128,0.7839134186506271,1103.38,-19.45
0.024294329807162285,1.7345809936523438,3048000,38100,1128,0.8596478849649429,1103.62,-19.46
0.017225410789251328,1.7557464838027954,3056000,38200,1129,0.9219399690628052,1110.21,-19.4
0.022750526666641235,1.7592859268188477,3064000,38300,1129,0.7886109799146652,1122.94,-19.34
0.044116780161857605,1.7564668655395508,3072000,38400,1129,0.56849405169487,1130.54,-19.26
0.012533801607787609,1.7478296756744385,3080000,38500,1130,0.891216941177845,1129.09,-19.25
0.028035452589392662,1.761760950088501,3088000,38600,1130,0.8412425369024277,1130.33,-19.25
0.01870395801961422,1.7577422857284546,3096000,38700,1130,0.8839656040072441,1139.58,-19.22
0.03125891834497452,1.6853660345077515,3104000,38800,1130,0.8421642482280731,1143.08,-19.16
0.018552089110016823,1.7369575500488281,3112000,38900,1131,0.8985783010721207,1145.15,-19.2
0.011862477287650108,1.7136656045913696,3120000,39000,1131,0.9251362085342407,1153.31,-19.14
0.01397329568862915,1.751993179321289,3128000,39100,1131,0.9358160719275475,1160.99,-19.1
0.031282149255275726,1.7272831201553345,3136000,39200,1132,0.6859477162361145,1166.76,-19.1
0.014565818011760712,1.7370151281356812,3144000,39300,1132,0.8896131068468094,1178.02,-19.04
0.00811645109206438,1.7644546031951904,3152000,39400,1132,0.9165957272052765,1191.85,-18.9
0.019179673865437508,1.7652299404144287,3160000,39500,1132,0.8711587935686111,1199.65,-18.86
0.03515329584479332,1.7585771083831787,3168000,39600,1133,0.5926446914672852,1199.49,-18.86
0.05984777957201004,1.7126461267471313,3176000,39700,1133,0.7886849492788315,1211.34,-18.75
0.03496389836072922,1.7073848247528076,3184000,39800,1133,0.8276035636663437,1215.2,-18.8
0.02052890509366989,1.7129619121551514,3192000,39900,1133,0.800506979227066,1223.86,-18.75
0.040143705904483795,1.7035471200942993,3200000,40000,1134,0.7445604503154755,1228.22,-18.74
0.013048367574810982,1.7320724725723267,3208000,40100,1134,0.9282535463571548,1242.79,-18.64
0.017218533903360367,1.7403039932250977,3216000,40200,1134,0.9046687707304955,1262.73,-18.45
0.02877062000334263,1.7011854648590088,3224000,40300,1135,0.8504966497421265,1260.16,-18.44
0.03796995431184769,1.6979782581329346,3232000,40400,1135,0.8212595134973526,1265.34,-18.4
0.018721144646406174,1.7214397192001343,3240000,40500,1135,0.8385443389415741,1271.37,-18.41
0.014095989987254143,1.6767394542694092,3248000,40600,1136,0.8363609910011292,1286.75,-18.37
0.01809781976044178,1.7548491954803467,3256000,40700,1127,0.7617623060941696,1290.71,-18.36
0.01687755063176155,1.6575496196746826,3264000,40800,1127,0.8183131664991379,1304.39,-18.31
0.013603645376861095,1.6843525171279907,3272000,40900,1127,0.8838667795062065,1322.09,-18.27
0.018862133845686913,1.710974931716919,3280000,41000,1128,0.8262691795825958,1326.93,-18.23
0.028304684907197952,1.681706190109253,3288000,41100,1128,0.7866902649402618,1327.44,-18.26
0.014678907580673695,1.6727380752563477,3296000,41200,1128,0.9480986818671227,1338.24,-18.18
0.03037332370877266,1.7107875347137451,3304000,41300,1129,0.7625900655984879,1347.68,-18.13
0.02186020277440548,1.6858707666397095,3312000,41400,1129,0.8324858993291855,1356.42,-18.11
0.03390964865684509,1.677715539932251,3320000,41500,1129,0.798625573515892,1373.46,-18.09
0.03190423175692558,1.7266530990600586,3328000,41600,1129,0.6043628752231598,1380.01,-18.02
0.025399837642908096,1.6600029468536377,3336000,41700,1130,0.8475035279989243,1388.6,-17.99
0.013120874762535095,1.6785123348236084,3344000,41800,1130,0.9078049659729004,1402.96,-18.02
0.012092926539480686,1.6831843852996826,3352000,41900,1130,0.862666055560112,1396.21,-18.12
0.042628876864910126,1.67727530002594,3360000,42000,1130,0.5705691576004028,1406.73,-18.09
0.011298248544335365,1.7110106945037842,3368000,42100,1131,0.8583951443433762,1422.89,-18.07
0.022531911730766296,1.657388687133789,3376000,42200,1131,0.7767558842897415,1437.3,-18.02
0.030214250087738037,1.6563527584075928,3384000,42300,1131,0.7086115777492523,1437.99,-17.99
0.0524306483566761,1.654208779335022,3392000,42400,1132,0.6936879754066467,1443.47,-17.96
0.016202833503484726,1.7301826477050781,3400000,42500,1132,0.8676831722259521,1465.13,-17.85
0.013193972408771515,1.668137788772583,3408000,42600,1132,0.8369960337877274,1476.16,-17.78
0.012554185464978218,1.719049096107483,3416000,42700,1132,0.8610144704580307,1480.04,-17.79
0.01922411471605301,1.7371238470077515,3424000,42800,1133,0.8562449812889099,1483.11,-17.76
0.03649171069264412,1.6600825786590576,3432000,42900,1133,0.23538917303085327,1497.77,-17.77
0.08575905114412308,1.6211297512054443,3440000,43000,1133,0.750914067029953,1506.01,-17.77
0.043020062148571014,1.6130666732788086,3448000,43100,1133,0.6539853513240814,1511.13,-17.81
0.022272830829024315,1.7230241298675537,3456000,43200,1134,0.8061278015375137,1521.69,-17.82
0.041659120470285416,1.6730073690414429,3464000,43300,1134,0.7763405293226242,1524.15,-17.79
0.014947849325835705,1.6924651861190796,3472000,43400,1134,0.3424663543701172,1534.71,-17.73
0.013413554057478905,1.7358230352401733,3480000,43500,1134,0.8827410191297531,1535.53,-17.78
0.01818988099694252,1.6622505187988281,3488000,43600,1135,0.7825417518615723,1543.44,-17.72
0.026456886902451515,1.6294119358062744,3496000,43700,1135,0.8234865218400955,1544.37,-17.73
0.020719021558761597,1.6552391052246094,3504000,43800,1124,0.8365154415369034,1556.4,-17.65
0.02360430173575878,1.6219158172607422,3512000,43900,1125,0.7718848586082458,1562.92,-17.67
0.0298975370824337,1.6761844158172607,3520000,44000,1125,0.6400726735591888,1567.68,-17.71
0.017399553209543228,1.6673015356063843,3528000,44100,1125,0.8074586391448975,1572.7,-17.64
0.030066335573792458,1.715083360671997,3536000,44200,1125,0.6848256587982178,1586.54,-17.51
0.0696881115436554,1.7087860107421875,3544000,44300,1126,0.5617189109325409,1586.93,-17.53
0.011573797091841698,1.6624298095703125,3552000,44400,1126,0.8795922100543976,1591.7,-17.55
0.014340254478156567,1.656373381614685,3560000,44500,1126,0.7542470395565033,1602.58,-17.44
0.012901860289275646,1.6532920598983765,3568000,44600,1126,0.9406324997544289,1604.54,-17.45
0.04606374353170395,1.6740081310272217,3576000,44700,1127,0.8192571848630905,1606.1,-17.47
0.02642158232629299,1.6885906457901,3584000,44800,1127,0.5795368552207947,1623.89,-17.3
0.021407749503850937,1.676700234413147,3592000,44900,1127,0.8233955502510071,1635.0,-17.27
0.018271971493959427,1.5950438976287842,3600000,45000,1127,0.8555595725774765,1646.35,-17.14
0.00598100433126092,1.688974380493164,3608000,45100,1128,0.932963564991951,1644.42,-17.22
0.018559912219643593,1.683551549911499,3616000,45200,1128,0.8661935180425644,1660.55,-17.16
0.014201527461409569,1.7292801141738892,3624000,45300,1128,0.8453262895345688,1665.0,-17.16
0.01853160932660103,1.724698781967163,3632000,45400,1128,0.8517260700464249,1671.7,-17.16
0.00925152562558651,1.7204034328460693,3640000,45500,1129,0.8853573426604271,1672.11,-17.2
0.016813883557915688,1.6852134466171265,3648000,45600,1129,0.8051387071609497,1688.73,-17.1
0.03112713061273098,1.7066984176635742,3656000,45700,1129,0.7606506645679474,1693.69,-17.08
0.01643199659883976,1.675163984298706,3664000,45800,1129,0.7017938494682312,1698.57,-17.09
0.027439016848802567,1.6196601390838623,3672000,45900,1130,0.8580359071493149,1713.12,-16.93
0.025642236694693565,1.6669645309448242,3680000,46000,1130,0.8091844767332077,1719.45,-16.9
0.015619628131389618,1.7435064315795898,3688000,46100,1130,0.8703189641237259,1734.16,-16.74
0.01238342933356762,1.6316967010498047,3696000,46200,1130,0.8860971182584763,1738.07,-16.83
