#{"t_start": 1572468574.7501817, "env_id": "PongNoFrameskip-v4"}
r,l,t
-17.0,1482,3116.690552
-19.0,1521,3136.183393
-16.0,1551,3248.900568
-17.0,1548,3269.678017
-18.0,1491,3289.161912
-17.0,1636,3310.484653
-18.0,1761,3333.703105
-20.0,1201,3349.917673
-14.0,1733,3372.535501
-16.0,1601,3393.815884
-19.0,1449,3413.344024
-18.0,1435,3431.98461
-20.0,1539,3546.890323
-16.0,1951,3572.754262
-19.0,1473,3592.052803
-15.0,1761,3615.414179
-21.0,1532,3635.545696
-10.0,2141,3663.351624
-14.0,1898,3688.644449
-20.0,1696,3710.887332
-8.0,2441,3837.065572
-14.0,2134,3864.91019
-20.0,1537,3884.983059
-12.0,2224,3913.604339
-21.0,1378,3931.767086
-18.0,1776,3954.674776
-6.0,2244,3984.296244
-20.0,1724,4006.661172
-17.0,1984,4032.841438
-10.0,2319,4177.163539
-18.0,2138,4205.588123
-9.0,2147,4233.721778
-19.0,1449,4252.611849
-13.0,1997,4278.930537
-9.0,2155,4307.607372
-11.0,2239,4337.114866
-9.0,2357,4481.531197
-20.0,1612,4502.458338
-6.0,2266,4532.062232
-5.0,2654,4566.741432
-10.0,2251,4596.627315
-13.0,1931,4622.48293
-12.0,1951,4648.439429
-16.0,1852,4672.389011
-8.0,2491,4814.100406
-5.0,2373,4845.663574
-10.0,2341,4876.526874
-6.0,2416,4908.775017
-4.0,2638,4943.0994
-6.0,2354,4974.129936
-9.0,2144,5119.305282
-9.0,2116,5146.896742
-6.0,2706,5182.239366
-10.0,2189,5210.645476
-9.0,2149,5238.908145
-3.0,2901,5277.281043
-8.0,2494,5309.95346
-11.0,2214,5450.256356
-4.0,2729,5486.101898
1.0,2908,5524.786413
-5.0,2688,5560.433287
-1.0,3126,5601.472105
