#{"t_start": 1572468574.0678146, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,898,254.529406
-21.0,821,515.220951
-19.0,990,787.235643
-21.0,778,1038.677962
-19.0,995,1320.600186
-21.0,817,1580.766027
-19.0,1013,1864.079794
-20.0,953,2121.982777
-20.0,841,2374.097867
-21.0,1102,2652.514896
-20.0,977,2911.198007
-21.0,1536,3203.724577
-18.0,1649,3502.160871
-7.0,2279,3827.019202
-17.0,1947,4114.122497
-11.0,2138,4437.347472
-5.0,2601,4779.221901
-5.0,2347,5097.723119
-10.0,2246,5396.264078
-8.0,2504,5725.512334
5.831726
-20.0,966,318.826038
-21.0,757,329.343106
-20.0,924,342.022074
-19.0,938,354.697991
-20.0,896,366.606427
-20.0,836,377.773996
-21.0,910,389.752089
-20.0,896,401.87479
-20.0,958,414.771288
-20.0,836,426.206405
-21.0,763,436.263594
-19.0,980,449.690395
-20.0,832,461.327779
-21.0,913,473.784576
-21.0,778,542.623217
-21.0,879,554.220225
-21.0,999,566.519288
-19.0,982,579.811176
-20.0,940,592.219316
-21.0,909,604.415284
-21.0,832,615.671951
-20.0,956,628.720384
-21.0,1018,642.514344
-21.0,821,653.217132
-20.0,933,665.754812
-21.0,884,677.717288
-21.0,850,689.110162
-21.0,821,700.095944
-19.0,957,713.147584
-21.0,841,724.282869
-20.0,905,736.317288
-21.0,867,799.413829
-20.0,987,812.958678
-20.0,835,824.275819
-19.0,1038,838.217098
-20.0,863,849.895814
-21.0,822,860.943437
-20.0,863,872.455011
-20.0,901,884.571521
-20.0,842,895.928445
-21.0,903,908.373656
-21.0,849,919.909859
-21.0,791,930.454867
-20.0,959,943.145779
-20.0,942,956.131467
-20.0,899,968.291487
-20.0,921,980.415044
-20.0,831,991.669778
-21.0,809,1002.400991
-21.0,875,1072.176418
-20.0,868,1083.862115
-21.0,824,1094.746525
-19.0,974,1107.753762
-21.0,1107,1122.606642
-21.0,817,1133.43431
-20.0,1036,1147.479787
-21.0,972,1160.440744
-21.0,955,1173.332814
-20.0,1045,1187.193822
-21.0,999,1200.547679
-19.0,976,1213.794036
-19.0,996,1227.020838
-20.0,909,1239.498276
-21.0,941,1252.097233
-19.0,1041,1265.956517
-20.0,872,1340.818426
-21.0,937,1353.735741
-21.0,910,1365.697438
-18.0,1259,1382.498327
-20.0,937,1395.102267
-20.0,867,1406.615298
-19.0,1150,1422.204292
-20.0,1028,1435.75321
-21.0,776,1446.165786
-20.0,834,1457.552763
-21.0,818,1468.813561
-20.0,914,1480.73119
-20.0,985,1494.146011
-21.0,816,1505.254862
-21.0,823,1516.554579
-20.0,875,1528.113292
-21.0,879,1539.826369
-19.0,936,1617.34741
-20.0,898,1629.459492
-21.0,905,1641.542635
-21.0,781,1652.176761
-21.0,777,1662.757175
-20.0,985,1675.898882
-20.0,952,1688.728473
-20.0,1034,1702.706908
-19.0,1014,1716.367113
-20.0,915,1728.733363
-21.0,841,1740.106139
-20.0,924,1752.336544
-19.0,979,1765.701739
-20.0,900,1777.802397
-20.0,899,1789.66635
-19.0,1193,1805.833827
-20.0,842,1817.32056
-20.0,898,1881.399154
-20.0,1007,1895.300937
-21.0,1066,1909.486208
-19.0,994,1922.884176
-20.0,1067,1936.904569
-19.0,1178,1952.855035
-20.0,1078,1967.348906
-20.0,1064,1981.55984
-19.0,1063,1995.664711
-21.0,849,2006.985277
-20.0,924,2019.579379
-20.0,1016,2033.041658
-21.0,850,2044.505616
-21.0,919,2056.592808
-20.0,899,2068.520198
-19.0,1204,2133.779873
-19.0,984,2147.318714
-19.0,994,2160.746484
-21.0,777,2171.213434
-20.0,925,2183.535459
-20.0,995,2196.757691
-21.0,792,2207.33234
-19.0,1041,2220.90308
-18.0,1116,2235.688199
-20.0,1051,2249.631708
-19.0,1020,2263.350872
-21.0,801,2274.023363
-19.0,935,2286.566417
-18.0,1132,2301.58721
-16.0,1457,2320.833935
-19.0,1017,2334.600618
-19.0,1002,2402.291936
-20.0,988,2415.803649
-20.0,914,2428.203851
-20.0,981,2441.557884
-19.0,1051,2456.072445
-20.0,981,2469.229505
-20.0,1136,2484.459125
-20.0,1076,2498.865046
-20.0,866,2510.606382
-20.0,1041,2524.446301
-19.0,1175,2540.149514
-21.0,933,2552.627051
-20.0,1049,2567.035113
-17.0,1408,2585.918831
-21.0,872,2597.614627
-20.0,1077,2668.523397
-19.0,1141,2684.148273
-20.0,1054,2698.408854
-21.0,997,2711.71313
-20.0,1101,2726.490674
-16.0,1256,2743.163584
-21.0,953,2755.719165
-17.0,1323,2772.847171
-21.0,1018,2786.32142
-21.0,1151,2800.813818
-20.0,1009,2813.102866
-20.0,1243,2828.206725
-20.0,1025,2841.991827
-20.0,982,2854.951117
-18.0,1243,2931.115458
-19.0,1263,2948.010986
-19.0,1153,2963.3672
-20.0,1052,2977.229969
-19.0,1381,2995.918171
-21.0,977,3009.044754
