timestamp,rapl_power_draw_absolute,rapl_estimated_attributable_power_draw,nvidia_draw_absolute,nvidia_estimated_attributable_power_draw,cpu_time_seconds,average_gpu_estimated_utilization_absolute,average_gpu_estimated_utilization_relative,average_relative_cpu_utilization,absolute_cpu_utilization,per_gpu_performance_state,relative_mem_usage,absolute_mem_usage,absolute_mem_percent_usage,hz_actual,realtime_carbon_intensity
1570839244.507879,66.6051140163334,16.062859601200213,191.13,191.13,10.02,0.765,1.0,0.2838709678613306,0.8786395030066914,0::P0,0.07014627399160396,368250880,0.007059281981064743,1.8600 GHz,314.02295521199176
1570839256.595686,66.64988434703474,19.766082956462583,180.96,180.96,22.3,0.9825,1.0,0.3067484661910683,0.9984573880946251,0::P0,0.2556138867357245,1629962240,0.025735828725244724,2.0943 GHz,314.02295521199176
1570839268.334588,63.35137580440731,19.711271129911623,190.81,190.81,35.06,0.9833333333333333,1.0,0.3253731342740846,1.088371510144139,0::P0,0.25568686186159056,1630617600,0.025745455229025892,2.4000 GHz,314.02295521199176
1570839280.250591,68.73536033675941,22.186745739127836,192.83,192.83,48.16,0.98,1.0,0.3395638630308067,1.088307188246123,0::P0,0.25567267759776735,1630646272,0.025745879704783172,2.3999 GHz,314.02295521199176
1570839290.970428,65.50951756955415,20.208143961921685,171.4,171.4,59.92,0.9825,1.0,0.32228915668798314,1.0683323282481212,0::P0,0.2556899379049562,1630666752,0.025746152582055714,2.0999 GHz,314.02295521199176
1570839302.726963,67.31789460959273,20.844507521369135,192.27,192.27,72.8,0.985,1.0,0.32335329351776393,1.0782635882512193,0::P0,0.2555109640049648,1630679040,0.02574623596122232,2.7315 GHz,314.02295521199176
1570839314.074885,67.02368413692248,21.057909586864085,191.76,191.76,85.19,0.9825,1.0,0.3292682925632571,1.0793591447901123,0::P0,0.255505144905253,1630695424,0.02574647851879791,2.3999 GHz,314.02295521199176
1570839324.745973,68.8435689455388,21.824440510681217,170.36,170.36,96.85,0.98,1.0,0.33231707314431247,1.0883378949418177,0::P0,0.2555052721591962,1630703616,0.025746599797585704,2.2777 GHz,314.02295521199176
1570839336.844419,68.37258061374281,22.269806190197432,185.23,185.23,110.2,0.982,1.0,0.3459119497179543,1.0992899418483457,0::P0,0.25463406640395186,1630732288,0.025747024273342984,2.4000 GHz,314.02295521199176
1570839348.543206,67.8221318469653,21.9291369760495,174.23,174.23,123.08999999999999,0.98,1.0,0.3406250000793068,1.0883551486105714,0::P0,0.25548147704667684,1630740480,0.025747145552130778,2.3994 GHz,314.02295521199176
