#{"t_start": 1572462715.8293252, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,786,229.448001
-21.0,782,479.346282
-21.0,933,733.598382
-21.0,884,982.007157
-21.0,959,1239.175212
-20.0,956,1499.037567
-19.0,959,1757.406317
-20.0,990,2011.896176
-17.0,1225,2298.215472
-18.0,1120,2553.5903
-18.0,1453,2838.103631
-16.0,1760,3124.679211
-20.0,1321,3403.187647
-11.0,2138,3753.664917
-19.0,1664,4032.107599
-5.0,2265,4396.439515
-7.0,2519,4750.419294
-7.0,2319,5100.61412
-6.0,2606,5464.372059
18.0,1824,5757.247438

-20.0,1186,323.739899
-21.0,877,335.167971
-20.0,1022,347.905535
-21.0,823,358.407832
-19.0,1075,372.026112
-21.0,776,381.855099
-21.0,894,393.194451
-20.0,863,404.315258
-20.0,1275,420.364325
-20.0,1011,433.305584
-21.0,1064,447.419466
-20.0,1000,510.547383
-20.0,898,521.387186
-20.0,912,532.671472
-19.0,1182,547.947594
-19.0,1216,563.678387
-20.0,962,575.753459
-21.0,906,587.383198
-18.0,1126,601.799361
-19.0,1061,615.165706
-18.0,1080,628.800941
-21.0,818,639.048636
-21.0,824,649.187849
-21.0,839,660.003621
-21.0,973,672.15993
-20.0,1078,685.910869
-20.0,1178,752.595268
-21.0,841,763.406166
-19.0,997,775.749197
-19.0,1008,788.340789
-21.0,990,800.327891
-20.0,1043,813.640256
-20.0,955,825.817219
-19.0,1132,839.948649
-20.0,979,852.015975
-21.0,892,863.204412
-20.0,922,875.031538
-21.0,842,885.623325
-20.0,911,896.992499
-21.0,906,908.410048
-21.0,876,919.1195
-20.0,958,931.176851
-19.0,1078,945.040306
-20.0,953,1009.893668
-21.0,824,1020.582232
-21.0,865,1031.704354
-20.0,932,1043.357091
-19.0,1186,1058.332255
-20.0,1016,1071.085976
-20.0,870,1082.251859
-21.0,818,1093.027137
-19.0,1086,1106.919971
-21.0,846,1117.622574
-20.0,977,1129.978632
-20.0,929,1141.858966
-21.0,787,1151.678456
-19.0,996,1164.295436
-20.0,953,1176.234048
-21.0,758,1185.700144
-19.0,1098,1258.3021
-21.0,1093,1272.413137
-21.0,944,1284.403774
-21.0,954,1296.477491
-21.0,904,1307.756838
-20.0,929,1319.36693
-21.0,815,1329.61905
-19.0,932,1341.541461
-21.0,846,1352.114111
-20.0,1013,1364.631132
-21.0,852,1375.581786
-21.0,883,1386.997952
-18.0,1109,1400.870621
