#{"t_start": 1572462715.425399, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,819,231.233385
-19.0,1042,490.483559
-21.0,870,731.002272
-20.0,960,986.825499
-21.0,819,1233.385034
-20.0,1021,1503.043503
-20.0,902,1754.316829
-20.0,1200,2022.799788
-19.0,1013,2286.966983
-21.0,913,2543.179514
-21.0,1086,2820.934676
-17.0,1488,3110.927139
-18.0,1629,3419.58113
-13.0,2098,3751.74123
-19.0,1580,4028.509776
-15.0,1965,4379.364761
-6.0,2601,4754.649465
11.0,2279,5098.690645
-2.0,2870,5476.852803
3.0,3187,5817.362508
