#{"t_start": 1572462715.2372966, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,758,229.015193
-20.0,926,485.91036
-20.0,963,735.446035
-21.0,818,980.046968
-21.0,837,1234.337929
-20.0,837,1493.440735
-20.0,1131,1766.680106
-19.0,1056,2015.922111
-21.0,948,2284.013296
-20.0,1040,2549.904062
-19.0,1344,2833.583706
-18.0,1608,3116.776533
-19.0,1514,3413.606926
-9.0,2052,3750.137715
-20.0,1662,4032.610766
-11.0,1970,4379.849831
-6.0,2460,4747.701762
12.0,2022,5083.999248
19.0,1637,5414.820842
9.0,2389,5780.758772
0,302.572624
-19.0,1210,317.79689
-20.0,1017,331.153665
-21.0,927,342.647617
-20.0,895,353.937259
-21.0,759,363.886262
-20.0,842,374.472152
-20.0,1097,388.231711
-21.0,823,398.978445
-21.0,938,410.883759
-20.0,990,423.407591
-21.0,823,433.953282
-21.0,1016,447.29678
-20.0,1033,510.914674
-20.0,1102,524.18199
-21.0,848,534.993673
-20.0,869,546.154128
-21.0,841,557.129744
-21.0,789,566.968691
-21.0,787,576.932251
-18.0,1321,594.052789
-20.0,1004,606.715008
-21.0,791,616.632225
-20.0,961,628.722903
-21.0,846,639.376545
-21.0,808,649.269676
-20.0,1033,662.45997
-21.0,848,673.192584
-20.0,838,683.799847
-20.0,934,695.688737
-21.0,945,759.656353
-19.0,1126,773.431322
-20.0,1095,787.270815
-19.0,953,798.836853
-19.0,930,810.473943
-20.0,841,821.557162
-21.0,968,833.697735
-21.0,791,843.251232
-21.0,823,853.565053
-21.0,883,864.700413
-20.0,836,875.34543
-20.0,1076,888.967
-21.0,882,899.788101
-21.0,932,911.66176
-21.0,820,921.679742
-21.0,1042,934.982868
-20.0,906,999.383836
-20.0,979,1011.75887
-21.0,866,1022.830065
-20.0,992,1035.561594
-21.0,821,1045.670659
-21.0,832,1056.293925
-21.0,790,1066.326229
-18.0,1072,1079.846626
-20.0,983,1092.767762
-21.0,891,1104.264161
-20.0,981,1116.588476
-21.0,906,1127.978837
-20.0,980,1140.439448
-19.0,1042,1153.753008
-21.0,965,1165.912222
-20.0,932,1177.652157
-20.0,898,1188.877445
-19.0,1037,1260.523319
-19.0,1035,1273.95798
-21.0,880,1285.164704
-21.0,823,1295.568767
-21.0,818,1305.743557
-21.0,1033,1318.727898
-20.0,836,1329.177584
-21.0,790,1339.24907
-21.0,837,1349.958826
-20.0,898,1360.739152
-20.0,990,1373.431976
-19.0,1037,1386.890047
-20.0,971,1399.080649
-20.0,974,1411.115054
-20.0,1020,1423.92213
-20.0,840,1434.299247
-20.0,843,1445.16774
-21.0,1029,1517.100381
-20.0,972,1529.666187
-21.0,939,1541.701547
-21.0,821,1552.293822
-20.0,899,1563.392684
-20.0,865,1574.452089
-21.0,822,1584.538729
-21.0,967,1596.430413
-20.0,883,1607.820991
-20.0,870,1618.665409
-21.0,995,1631.447815
-21.0,880,1642.226725
-20.0,941,1654.381403
-20.0,1044,1667.288946
-20.0,870,1678.667856
-21.0,996,1691.482271
-20.0,1019,1704.177636
-21.0,782,1779.925253
-20.0,885,1791.319013
-21.0,1073,1805.561043
-21.0,905,1817.216327
-20.0,1043,1830.43434
-20.0,1193,1845.323911
-21.0,925,1857.056165
-20.0,977,1868.539078
-21.0,938,1879.659268
-21.0,869,1889.734554
-21.0,817,1899.367163
-21.0,1033,1911.670719
-19.0,1072,1923.86092
-21.0,1059,1936.076377
-21.0,903,1946.739508
-20.0,991,1959.004225
-21.0,821,2039.5317
-20.0,914,2051.201062
-20.0,953,2063.594784
-20.0,840,2074.133073
-21.0,966,2085.963868
-20.0,887,2096.47305
-20.0,976,2108.222924
-20.0,973,2120.492565
-21.0,792,2130.477018
-21.0,869,2141.430104
-20.0,929,2153.389497
-20.0,980,2165.516577
-19.0,1115,2179.952304
-21.0,969,2192.244758
-21.0,1049,2205.495243
-21.0,875,2216.476913
-17.0,1201,2231.778049
-18.0,1037,2312.36693
-20.0,981,2324.830477
-20.0,984,2337.230201
-21.0,938,2349.076375
-19.0,1285,2365.366497
-21.0,947,2377.373822
-21.0,986,2389.571998
-19.0,942,2400.972602
-19.0,1048,2413.801266
