#{"t_start": 1572462715.5341747, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,1014,237.917011
-20.0,834,481.784764
-19.0,1025,738.393046
-21.0,821,979.862316
-21.0,819,1233.252875
-21.0,944,1498.501541
-20.0,902,1754.182201
-20.0,944,2010.157966
-20.0,985,2285.546892
-21.0,1030,2548.837975
-21.0,940,2813.549573
-18.0,1511,3111.840373
-20.0,1368,3406.013443
-21.0,1457,3720.678236
-17.0,1798,4039.151425
-9.0,2584,4414.350097
-12.0,2178,4730.753207
-13.0,1681,5064.559582
16.0,1914,5428.17662
12.0,2437,5782.618829
1,310.51583
-21.0,875,321.836424
-21.0,819,332.583978
-21.0,954,344.299942
-20.0,898,355.830714
-21.0,779,365.855895
-20.0,962,378.016119
-21.0,777,387.659359
-21.0,898,399.415458
-20.0,971,411.747587
-20.0,1079,425.298073
-20.0,1113,439.685058
-20.0,974,502.941306
-17.0,1338,519.296099
-21.0,841,529.599714
-20.0,1075,543.795086
-20.0,898,555.357917
-21.0,850,566.021115
-20.0,945,578.044917
-20.0,871,589.274369
-21.0,788,599.262063
-20.0,926,610.926411
-21.0,883,621.954106
-21.0,935,633.9396
-20.0,901,645.01891
-21.0,818,655.334068
-19.0,1109,669.319925
-20.0,981,681.655025
-18.0,1149,696.399481
-21.0,810,758.579827
-20.0,987,770.765802
-19.0,1169,785.411644
-20.0,1063,798.415322
-21.0,973,810.723779
-19.0,945,823.039762
-21.0,956,834.975759
-18.0,1338,851.398218
-21.0,943,863.203302
-21.0,777,873.226198
-18.0,1252,889.03224
-20.0,1104,902.851884
-21.0,779,912.609086
-19.0,976,924.708659
-21.0,885,935.921429
-20.0,1093,1002.846566
-20.0,893,1014.011096
-20.0,899,1025.539425
-21.0,822,1036.062854
-20.0,920,1047.432838
-17.0,1280,1063.724986
-20.0,1037,1076.873072
-20.0,1047,1090.572646
-21.0,896,1102.019137
-21.0,776,1111.825672
-19.0,1115,1125.919077
-21.0,872,1137.282992
-21.0,880,1147.971828
-20.0,1002,1160.841863
-21.0,935,1172.612664
