#{"t_start": 1572462715.6714709, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,957,235.77059
-21.0,884,483.718804
-21.0,945,734.265219
-21.0,777,977.755163
-21.0,880,1235.95302
-19.0,1139,1508.570904
-20.0,912,1754.55827
-20.0,996,2012.551512
-20.0,1185,2296.592446
-19.0,1088,2551.935916
-19.0,1317,2831.932094
-18.0,1462,3109.518679
-21.0,1449,3410.075733
-15.0,1857,3740.811131
-19.0,1705,4034.213137
-12.0,1881,4374.897105
-8.0,2545,4752.063972
18.0,1738,5067.399802
19.0,1776,5421.255402
5.0,2838,5801.267591
