#{"t_start": 1572462715.4449692, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,818,231.132856
-19.0,994,488.438114
-19.0,1015,738.042581
-21.0,871,981.767342
-21.0,853,1234.828601
-19.0,996,1501.439455
-20.0,831,1750.713421
-19.0,959,2010.893454
-21.0,884,2279.764005
-20.0,991,2546.693079
-17.0,1348,2833.554879
-18.0,1814,3128.360025
-13.0,2135,3447.415844
-13.0,1963,3745.912633
-20.0,1646,4031.784666
-10.0,2192,4393.551857
-14.0,2043,4723.578661
-5.0,2525,5114.036484
2.0,2936,5479.279828
3.0,3009,5809.141638
.0,955,305.611895
-18.0,1048,318.987141
-21.0,780,329.297649
-20.0,895,340.325434
-21.0,782,350.276242
-20.0,842,361.151742
-21.0,1029,374.157426
-21.0,909,385.663754
-21.0,848,396.582151
-21.0,897,407.973004
-20.0,839,418.532087
-20.0,830,429.056626
-20.0,933,441.155831
-21.0,867,503.065998
-21.0,833,513.357482
-20.0,989,525.301238
-20.0,981,537.937176
-20.0,996,550.887271
-20.0,900,562.288751
-20.0,1042,575.424095
-21.0,910,587.110808
-20.0,929,599.035885
-20.0,865,610.033993
-20.0,946,621.731358
-21.0,821,632.286736
-20.0,983,644.501787
-19.0,1023,657.360916
-20.0,1529,676.638681
-19.0,1065,690.435028
-19.0,1014,754.980448
-20.0,1011,767.656111
-21.0,930,779.19273
-18.0,1032,791.977377
-18.0,1216,807.100237
-20.0,1016,820.253955
-21.0,932,832.103051
-20.0,991,844.151544
-20.0,930,855.787089
-21.0,869,866.828486
-21.0,837,877.453871
-19.0,954,889.420301
-20.0,992,901.791874
-19.0,1053,915.019866
-20.0,1123,928.928864
-21.0,1024,941.90019
-21.0,817,1005.159683
-21.0,821,1015.758045
-20.0,997,1028.52206
-21.0,822,1038.983356
-19.0,991,1051.369905
-21.0,846,1062.122371
-21.0,847,1072.574393
-18.0,1148,1087.509607
-19.0,916,1099.390074
-19.0,1172,1114.3369
-20.0,980,1126.677942
-21.0,760,1136.563456
-20.0,974,1148.523207
-20.0,842,1159.270649
-21.0,818,1169.584468
-21.0,804,1179.819037
-20.0,962,1191.85347
-21.0,822,1260.896749
-20.0,836,1271.768933
-21.0,780,1281.658643
-21.0,1045,1294.773397
-21.0,791,1304.714439
-21.0,811,1314.837123
-20.0,957,1326.825873
-18.0,997,1339.587126
-21.0,910,1351.08319
-21.0,925,1362.409978
-19.0,1068,1376.139877
-20.0,1116,1390.530553
-19.0,933,1402.24284
-21.0,837,1412.55939
-20.0,916,1423.975147
-21.0,824,1434.13024
-18.0,1324,1451.191101
-21.0,818,1520.288479
-19.0,931,1532.358048
-18.0,1201,1547.782512
-21.0,820,1558.209335
-21.0,837,1568.646902
-20.0,916,1580.030639
-21.0,911,1591.115927
-20.0,1009,1604.05554
-20.0,1042,1617.330688
-19.0,1038,1630.581357
-21.0,940,1642.121835
-20.0,1067,1655.921379
-19.0,1067,1669.195914
-21.0,991,1682.029345
-19.0,947,1694.130123
-20.0,962,1706.057644
-20.0,1137,1786.706116
-21.0,882,1798.013536
-19.0,988,1810.992868
-18.0,1319,1827.849609
-20.0,1106,1841.505803
-21.0,1060,1855.189856
-20.0,871,1865.26109
-20.0,984,1877.00583
-21.0,778,1886.11479
-20.0,838,1895.960737
-20.0,836,1905.878199
-21.0,897,1916.275688
-19.0,938,1926.960935
-20.0,977,1938.314324
-19.0,1010,1950.450317
-19.0,1052,1963.480148
-21.0,880,2044.822721
-20.0,1047,2058.627009
-21.0,864,2069.492019
-18.0,1178,2084.017913
-20.0,864,2094.502831
-21.0,969,2105.984478
-20.0,988,2118.383071
-18.0,1068,2131.862942
-21.0,890,2142.917344
-20.0,988,2155.647491
-19.0,908,2166.961308
-21.0,988,2179.698009
-20.0,836,2190.292924
-21.0,911,2201.638744
-21.0,840,2212.273123
-19.0,971,2224.603393
-20.0,985,2304.473153
-21.0,1030,2317.55413
-20.0,952,2329.727567
-20.0,1102,2343.631058
-18.0,1284,2359.865967
-20.0,1227,2375.451433
-19.0,1184,2390.171258
-21.0,818,2400.038993
-20.0,1003,2412.42517
-21.0,911,2423.86158
-15.0,1329,2440.570204
-20.0,992,2453.163306
-20.0,903,2465.048149
-20.0,916,2477.044271
-20.0,866,2488.052677
-20.0,1325,2576.158218
-17.0,1205,2591.829817
-20.0,1035,2605.21469
-21.0,940,2617.493399
-21.0,846,2627.958318
-19.0,1071,2641.631146
-20.0,1166,2656.438717
-18.0,1023,2669.795265
-20.0,1162,2684.530255
-21.0,1013,2697.488372
-20.0,974,2710.045901
-21.0,1216,2725.401649
-20.0,1087,2738.871354
-17.0,1233,2754.268873
-17.0,1313,2770.758784
-18.0,1102,2856.561364
-21.0,1037,2869.721825
-20.0,1216,2885.019685
-19.0,1335,2901.640438
-21.0,1272,2917.380701
-17.0,1920,2941.079697
-21.0,1205,2955.944108
-21.0,1339,2972.389578
-20.0,1654,2993.503663
-20.0,1427,3011.665324
-15.0,1651,3032.237175
-17.0,1657,3155.397958
-15.0,1859,3178.496181
-10.0,1995,3203.500867
-17.0,1683,3224.666074
-19.0,1372,3241.980151
-14.0,1925,3265.8593
-10.0,2017,3290.419259
-18.0,1739,3312.379681
-17.0,1499,3331.596289
-17.0,1723,3467.867238
-21.0,1562,3487.328678
-18.0,1604,3507.076618
-21.0,1444,3524.967061
-20.0,1354,3541.996183
-18.0,1911,3565.576718
-11.0,2166,3592.368965
-8.0,1977,3617.362
-8.0,2215,3645.366145
-20.0,1703,3777.810906
-13.0,2099,3803.374841
-20.0,1719,3824.768961
-14.0,1783,3846.170009
-20.0,1533,3864.809171
-12.0,2235,3892.555553
